# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 3340436127
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.864936
# Diagonal elements of inverse mass matrix:
# 0.032234, 3.15857
-90.2738,0.977024,0.864936,2,7,0,91.0717,0.767906,0.379023
-89.9404,0.847339,0.864936,2,3,0,92.7227,0.739617,0.0738034
-93.0443,0.707914,0.864936,2,3,0,95.4063,0.799088,0.294752
-91.498,1,0.864936,1,1,0,93.0544,0.783954,0.383842
-87.6681,0.931137,0.864936,2,3,0,92.3628,0.702183,0.657466
-88.9815,0.874842,0.864936,2,3,0,89.1765,0.605704,0.569745
-87.6622,0.876651,0.864936,2,3,0,90.6742,0.707717,0.470939
-87.9037,0.954353,0.864936,2,3,0,88.1366,0.638415,0.575013
-87.7054,0.979197,0.864936,2,3,0,88.2264,0.663243,0.267898
-87.625,0.92701,0.864936,2,3,0,88.5519,0.671891,0.723281
-87.8054,0.987654,0.864936,2,3,0,87.9704,0.644982,0.370199
-87.508,0.926552,0.864936,1,3,0,88.4609,0.697903,0.470023
-87.5821,0.942814,0.864936,1,3,0,87.9268,0.665584,0.319179
-87.389,0.997747,0.864936,2,3,0,87.6043,0.680496,0.511648
-89.4821,0.480699,0.864936,1,3,0,90.5777,0.701223,0.0375995
-88.7009,1,0.864936,2,3,0,90.2472,0.640714,0.118379
-90.6377,0.921244,0.864936,2,3,0,91.5049,0.621545,0.973537
-89.065,1,0.864936,2,3,0,90.7521,0.621854,0.856532
-87.7463,0.962724,0.864936,2,3,0,89.5251,0.652645,0.685951
-87.7872,0.878488,0.864936,1,3,0,88.9554,0.710149,0.361562
-88.8925,0.812427,0.864936,2,3,0,89.2414,0.734786,0.800526
-88.9546,0.984224,0.864936,2,3,0,89.8597,0.606175,0.444481
-87.9107,0.940579,0.864936,2,3,0,89.6581,0.637609,0.550524
-88.282,0.967807,0.864936,2,3,0,88.3923,0.635817,0.767366
-87.8464,0.91692,0.864936,2,3,0,89.2776,0.715771,0.551094
-88.1443,0.981257,0.864936,2,3,0,88.1681,0.724019,0.637112
-88.0653,0.944343,0.864936,2,7,0,88.7198,0.635654,0.334537
-87.6072,1,0.864936,3,11,0,88.0433,0.689477,0.29521
-87.7715,0.97338,0.864936,2,3,0,88.0697,0.709772,0.631638
-88.3256,0.698593,0.864936,2,3,0,89.3561,0.651149,0.144569
-88.4323,1,0.864936,2,3,0,88.722,0.70243,0.88042
-87.5282,0.983167,0.864936,1,3,0,88.4051,0.676309,0.679879
-87.5282,0.726976,0.864936,1,3,0,89.6245,0.676309,0.679879
-89.194,0.81054,0.864936,2,3,0,89.3517,0.751065,0.489599
-89.4808,0.941402,0.864936,1,1,0,89.7343,0.754231,0.335001
-88.3237,1,0.864936,2,3,0,89.6343,0.725728,0.714543
-88.151,1,0.864936,2,3,0,88.3967,0.637515,0.265588
-88.151,0.520039,0.864936,1,3,0,91.2569,0.637515,0.265588
-88.9757,0.924162,0.864936,3,7,0,89.1642,0.741275,0.738929
-88.1036,0.993397,0.864936,2,3,0,89.3288,0.716144,0.261407
-89.2362,0.685001,0.864936,2,3,0,91.3644,0.627393,0.0961313
-89.0794,0.875561,0.864936,2,3,0,91.3163,0.605185,0.348957
-90.4027,0.774339,0.864936,1,1,0,90.5203,0.576845,0.453427
-89.7425,1,0.864936,1,1,0,90.5674,0.588926,0.520749
-87.4891,1,0.864936,2,3,0,89.4952,0.686098,0.642568
-87.9689,0.944075,0.864936,2,3,0,88.0091,0.704355,0.778189
-87.5769,0.932429,0.864936,2,3,0,88.7276,0.673019,0.297705
-88.3823,0.929847,0.864936,2,3,0,88.4276,0.729416,0.679461
-89.0171,0.878625,0.864936,1,1,0,89.0934,0.736042,0.819031
-88.4855,1,0.864936,2,3,0,89.5205,0.693407,0.0990566
-87.7167,0.919043,0.864936,2,7,0,89.3403,0.646272,0.540925
-87.539,0.995064,0.864936,3,11,0,87.7697,0.700497,0.493345
-87.6903,0.928007,0.864936,2,3,0,87.8878,0.670524,0.747543
-88.5539,0.745933,0.864936,1,3,0,89.9106,0.724282,0.19138
-88.2325,1,0.864936,1,1,0,88.5836,0.719722,0.248177
-88.1453,1,0.864936,1,1,0,88.3494,0.715946,0.243631
-88.0979,0.981775,0.864936,3,11,0,88.5738,0.635243,0.320447
-88.917,0.898682,0.864936,2,3,0,89.282,0.743727,0.645595
-90.6764,0.83432,0.864936,2,3,0,91.326,0.572457,0.4195
-88.125,0.994985,0.864936,2,3,0,91.186,0.676426,0.139173
-89.5578,0.872157,0.864936,2,3,0,90.1891,0.757543,0.526555
-88.1108,0.975104,0.864936,2,3,0,89.8635,0.63049,0.42607
-89.1575,0.634204,0.864936,2,3,0,90.5486,0.725764,0.0983769
-88.6739,0.95074,0.864936,2,3,0,90.8932,0.685197,0.924312
-88.1641,1,0.864936,2,3,0,88.9496,0.639261,0.244294
-88.3808,0.987272,0.864936,2,3,0,88.508,0.628375,0.273042
-88.0885,1,0.864936,2,3,0,88.4635,0.630516,0.511548
-88.0009,0.935554,0.864936,2,3,0,88.9221,0.637544,0.6534
-88.0386,0.854633,0.864936,3,11,0,89.4252,0.700262,0.185613
-87.4037,0.993833,0.864936,2,3,0,88.1355,0.679388,0.563111
-87.6305,0.952564,0.864936,1,3,0,87.7624,0.652034,0.576
-87.6392,0.974434,0.864936,2,3,0,87.9612,0.650201,0.518843
-87.6809,0.970467,0.864936,2,3,0,88.0094,0.647797,0.499047
-87.6562,0.974737,0.864936,2,3,0,87.9013,0.665278,0.71841
-87.7299,0.988048,0.864936,2,3,0,87.909,0.710342,0.43247
-88.557,0.828086,0.864936,2,3,0,88.7363,0.711393,0.125533
-89.1998,0.987966,0.864936,2,3,0,89.571,0.685637,0.0433025
-87.9734,0.999068,0.864936,2,3,0,89.2804,0.717481,0.649667
-88.132,0.94137,0.864936,2,3,0,88.8257,0.725671,0.558269
-89.1036,0.879216,0.864936,2,3,0,89.706,0.603305,0.40152
-87.6696,1,0.864936,2,3,0,89.24,0.666286,0.728054
-87.6238,0.992006,0.864936,2,3,0,87.8061,0.704162,0.416106
-87.4285,0.990225,0.864936,1,3,0,87.7383,0.678067,0.400143
-87.5708,0.984444,0.864936,2,3,0,87.5712,0.676226,0.29652
-87.7909,0.864825,0.864936,2,3,0,88.5398,0.697669,0.750631
-87.7426,0.914401,0.864936,2,3,0,88.8786,0.692039,0.245677
-87.7058,0.956479,0.864936,2,3,0,88.1337,0.704027,0.663292
-87.5139,1,0.864936,1,1,0,87.6672,0.695323,0.598048
-87.9657,0.858765,0.864936,1,3,0,88.7455,0.637274,0.617694
