# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = binomial_4.data.R
# init = 2 (Default)
# random
#   seed = 3340436126
# output
#   file = binomial_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.877995
# Diagonal elements of inverse mass matrix:
# 0.0292039, 3.38504
-87.7804,0.99071,0.877995,2,3,0,87.8494,0.678048,0.215077
-88.0866,0.942723,0.877995,2,3,0,88.5411,0.70307,0.815823
-87.9867,0.997326,0.877995,2,3,0,88.4438,0.655081,0.205478
-88.9023,0.884185,0.877995,2,3,0,89.5367,0.733081,0.819319
-88.371,1,0.877995,2,3,0,88.8641,0.637217,0.19615
-90.5209,0.741903,0.877995,2,7,0,90.8759,0.723598,0.978336
-90.6899,0.890233,0.877995,3,15,0,91.519,0.646845,0.012721
-88.2127,0.998922,0.877995,3,11,0,90.3089,0.677428,0.874674
-88.2768,0.955449,0.877995,2,3,0,88.8863,0.662653,0.127706
-89.1535,0.887079,0.877995,1,1,0,89.2076,0.643391,0.0670913
-89.0994,1,0.877995,1,1,0,89.43,0.645423,0.0679853
-90.2583,0.966814,0.877995,3,11,0,90.5055,0.60104,0.0921309
-88.7939,1,0.877995,2,3,0,90.1091,0.634081,0.128413
-87.9941,1,0.877995,2,3,0,88.8836,0.634703,0.570804
-87.7574,1,0.877995,1,1,0,87.9778,0.645612,0.591962
-88.3839,0.920233,0.877995,3,11,0,88.6657,0.733224,0.50482
-87.7492,0.972536,0.877995,2,3,0,88.6905,0.698191,0.268541
-87.5637,0.990721,0.877995,2,3,0,87.9035,0.701342,0.556036
-87.426,0.972619,0.877995,1,3,0,87.8613,0.667948,0.479554
-87.5393,0.955095,0.877995,1,3,0,87.6492,0.682611,0.685002
-88.4534,0.794146,0.877995,1,3,0,88.4873,0.682425,0.9044
-88.0231,0.957746,0.877995,2,7,0,88.7488,0.636712,0.345418
-87.7653,1,0.877995,1,1,0,87.9938,0.643659,0.475907
-88.4575,0.893689,0.877995,3,11,0,88.5376,0.714728,0.15488
-88.7818,0.699289,0.877995,1,3,0,91.7722,0.659381,0.924651
-88.6996,0.875055,0.877995,2,3,0,90.9079,0.730894,0.787791
