# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 1998702777
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.719904
# Diagonal elements of inverse mass matrix:
# 0.000990698, 3.47864
-2878.57,0.874782,0.719904,1,3,0,2879.25,0.680542,0.763115
-2878.68,0.804359,0.719904,3,7,0,2881.02,0.681643,0.811733
-2878.43,0.990196,0.719904,3,11,0,2879.04,0.688849,0.552871
-2879.08,0.932757,0.719904,2,3,0,2879.42,0.675072,0.317227
-2878.49,0.996754,0.719904,3,11,0,2879.2,0.686936,0.728445
-2878.84,0.852936,0.719904,2,3,0,2879.87,0.687783,0.180368
-2879.06,0.993858,0.719904,3,7,0,2879.09,0.689742,0.178478
-2879.13,0.98702,0.719904,2,3,0,2879.75,0.693065,0.612824
-2878.3,0.97917,0.719904,2,3,0,2879.61,0.685732,0.667766
-2878.33,0.93649,0.719904,1,3,0,2878.91,0.682195,0.306389
-2880.79,0.720598,0.719904,2,3,0,2880.81,0.679329,0.022341
-2879.24,1,0.719904,2,3,0,2880.95,0.683953,0.0913929
-2878.69,0.987526,0.719904,2,7,0,2879.45,0.679557,0.775089
-2880.06,0.720457,0.719904,3,7,0,2881.7,0.686727,0.957766
-2880.39,0.911451,0.719904,3,7,0,2881.9,0.683334,0.0273062
-2881.81,0.908098,0.719904,2,3,0,2882.53,0.675242,0.0138782
-2881.24,1,0.719904,2,3,0,2881.88,0.675955,0.0218832
-2878.94,1,0.719904,2,3,0,2881.23,0.685141,0.13309
-2879.85,0.84907,0.719904,2,3,0,2881.43,0.695373,0.730607
-2879.36,0.988941,0.719904,3,13,0,2880.35,0.673028,0.447788
-2878.29,0.907595,0.719904,2,3,0,2880.38,0.684372,0.314898
-2879.81,0.771593,0.719904,2,7,0,2882.03,0.67117,0.537249
-2878.54,0.984306,0.719904,2,3,0,2880.06,0.678264,0.361551
-2878.59,0.917031,0.719904,2,3,0,2879.78,0.686518,0.222061
-2878.7,0.871955,0.719904,2,3,0,2880.28,0.690941,0.468776
-2879.46,0.912597,0.719904,2,3,0,2880.14,0.672997,0.344589
-2879.25,0.994758,0.719904,2,3,0,2880.04,0.677356,0.149922
-2878.97,0.965784,0.719904,2,5,0,2879.94,0.691948,0.657427
-2878.32,1,0.719904,3,11,0,2878.99,0.682898,0.699724
-2879.24,0.901676,0.719904,2,3,0,2879.79,0.675634,0.789468
-2879.25,0.90932,0.719904,3,7,0,2880.96,0.69275,0.273733
-2880.26,0.924177,0.719904,3,7,0,2880.54,0.675713,0.936771
-2878.23,0.99491,0.719904,3,7,0,2880.01,0.683568,0.648671
-2878.32,0.96231,0.719904,1,3,0,2878.68,0.687647,0.438755
-2878.89,0.942519,0.719904,3,7,0,2879.33,0.69201,0.449706
-2878.2,1,0.719904,2,3,0,2878.82,0.685983,0.481883
-2878.38,0.940483,0.719904,3,15,0,2879.01,0.679763,0.633894
-2879.14,0.712542,0.719904,1,3,0,2881.4,0.690269,0.177256
-2880.09,0.911346,0.719904,2,3,0,2881.18,0.670405,0.359281
-2878.62,0.997365,0.719904,2,3,0,2880.33,0.680674,0.21996
-2878.39,0.987034,0.719904,2,3,0,2878.86,0.683355,0.267766
-2879.66,0.894012,0.719904,2,3,0,2879.97,0.693791,0.204879
-2878.53,0.994208,0.719904,2,3,0,2879.77,0.689494,0.41591
-2878.26,0.9933,0.719904,3,9,0,2878.68,0.684247,0.3342
-2878.65,0.85506,0.719904,2,7,0,2879.36,0.684551,0.8138
-2879.09,0.765099,0.719904,1,3,0,2881.24,0.687108,0.124963
-2878.96,0.930757,0.719904,3,7,0,2880.47,0.691844,0.664103
-2879.25,0.956311,0.719904,1,1,0,2879.29,0.692659,0.734304
-2879.81,0.922295,0.719904,1,1,0,2879.85,0.693793,0.829841
-2881.36,0.940238,0.719904,3,7,0,2881.6,0.699421,0.823296
-2878.24,0.896017,0.719904,2,3,0,2883.3,0.68654,0.438173
-2878.35,0.937293,0.719904,2,3,0,2878.69,0.681497,0.689439
-2879.09,0.730528,0.719904,1,3,0,2880.59,0.684681,0.110276
-2878.2,0.98365,0.719904,2,3,0,2879.45,0.685428,0.583064
-2878.18,0.995015,0.719904,2,3,0,2878.26,0.68416,0.597983
-2878.15,0.988453,0.719904,2,3,0,2878.28,0.684063,0.447093
-2882.33,0.66458,0.719904,3,7,0,2884.3,0.663757,0.575138
-2880.44,1,0.719904,1,1,0,2882.08,0.668927,0.529602
-2880.92,0.876583,0.719904,3,7,0,2882.23,0.696373,0.90335
-2878.59,0.978105,0.719904,2,3,0,2881.66,0.68991,0.39885
-2878.69,0.935174,0.719904,3,11,0,2879.68,0.690482,0.620306
-2878.72,0.994399,0.719904,1,1,0,2878.79,0.690558,0.63833
-2878.48,0.926429,0.719904,2,3,0,2879.75,0.687791,0.309113
-2880.57,0.721719,0.719904,2,3,0,2880.87,0.676991,0.963149
-2878.97,1,0.719904,3,7,0,2880.86,0.677139,0.221612
-2880.03,0.944419,0.719904,2,3,0,2880.44,0.673392,0.865026
-2878.33,1,0.719904,2,3,0,2879.98,0.682549,0.700802
-2878.31,0.980593,0.719904,4,15,0,2878.74,0.679862,0.549029
-2878.28,0.999418,0.719904,2,3,0,2878.36,0.68048,0.420428
-2879.01,0.75381,0.719904,1,3,0,2879.97,0.68363,0.881516
-2879.37,0.96465,0.719904,2,7,0,2880.08,0.672926,0.472672
-2878.33,0.997322,0.719904,2,3,0,2879.47,0.687928,0.466727
-2878.14,0.98967,0.719904,2,3,0,2878.45,0.683509,0.499666
-2878.18,0.51974,0.719904,3,7,0,2881.78,0.684718,0.588424
-2878.42,0.926113,0.719904,2,3,0,2878.9,0.688802,0.504186
-2878.14,0.991179,0.719904,2,3,0,2878.56,0.684053,0.512556
-2878.2,0.986106,0.719904,1,3,0,2878.22,0.683674,0.622958
-2879.25,0.827326,0.719904,2,3,0,2879.75,0.677971,0.86383
-2881.58,0.886637,0.719904,2,3,0,2881.89,0.678216,0.988803
-2878.7,1,0.719904,2,3,0,2881.41,0.690638,0.396374
