# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 3461732707
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
-27.6149,0.683752,0.847976,2,3,0,27.8691,0.665792,0.957317
-27.0188,0.969277,0.847976,3,7,0,29.639,0.763129,0.687307
-27.9374,0.763211,0.847976,4,23,0,29.2511,0.659575,0.0303695
-26.4474,0.972657,0.847976,2,3,0,28.1857,0.70722,0.203753
-25.976,0.957993,0.847976,2,3,0,27.0625,0.647132,0.696592
-26.4488,0.923525,0.847976,1,3,0,26.4778,0.663662,0.845225
-27.32,0.966732,0.847976,2,7,0,27.3947,0.601535,0.0763838
-27.5682,0.966792,0.847976,1,1,0,27.7531,0.586196,0.0690148
-28.0407,0.997251,0.847976,3,11,0,28.3523,0.721448,0.960111
-27.7053,0.989279,0.847976,3,15,0,29.0677,0.707315,0.0485069
-25.9467,1,0.847976,2,3,0,28.1841,0.690336,0.617205
-27.331,0.633693,0.847976,1,3,0,27.8799,0.648265,0.942254
-25.9114,1,0.847976,1,3,0,27.9371,0.662857,0.337981
-26.2341,0.943463,0.847976,1,3,0,26.422,0.60943,0.266881
-27.0342,0.911365,0.847976,2,7,0,27.1771,0.697863,0.907897
-26.5543,1,0.847976,1,1,0,27.0125,0.684899,0.853473
-26.7823,0.991243,0.847976,2,3,0,27.3083,0.666544,0.105097
-28.1571,0.957047,0.847976,3,11,0,28.1745,0.629439,0.0259367
-26.3354,0.915042,0.847976,2,3,0,28.6156,0.589879,0.304356
-26.1819,0.996619,0.847976,2,7,0,26.5059,0.648908,0.780162
-27.2792,0.484904,0.847976,3,7,0,30.0398,0.598541,0.917697
-26.2835,0.952016,0.847976,2,3,0,28.7548,0.696699,0.77261
-28.5668,0.62354,0.847976,2,3,0,28.7349,0.694416,0.0179595
-28.9118,0.957636,0.847976,2,7,0,30.8159,0.822652,0.692065
-26.4568,0.96067,0.847976,3,15,0,29.2645,0.596981,0.225171
-26.1491,0.998061,0.847976,2,3,0,26.6719,0.600399,0.641938
-26.7535,0.906334,0.847976,2,3,0,26.8446,0.605369,0.860199
-26.3249,0.895878,0.847976,1,3,0,28.2073,0.673511,0.185011
-26.1388,1,0.847976,1,1,0,26.3489,0.658316,0.231422
-28.4441,0.74473,0.847976,2,3,0,28.9974,0.490663,0.189425
-27.7258,0.748533,0.847976,2,3,0,32.1505,0.695629,0.956919
-26.0013,0.980825,0.847976,2,3,0,28.4443,0.691355,0.342057
-26.0407,0.997868,0.847976,2,3,0,26.1376,0.611721,0.629148
-26.8466,0.919654,0.847976,2,3,0,27.0008,0.760504,0.405845
-25.8387,0.887652,0.847976,2,3,0,27.7171,0.63831,0.546222
-26.3903,0.90956,0.847976,2,3,0,26.5296,0.578279,0.644473
-25.8222,0.99803,0.847976,2,3,0,26.4131,0.652618,0.573007
-26.2451,0.905757,0.847976,1,3,0,26.636,0.723924,0.610457
-26.114,1,0.847976,1,1,0,26.2441,0.716894,0.521815
-26.677,0.604713,0.847976,2,3,0,28.3865,0.65467,0.117806
-27.1619,0.791642,0.847976,2,3,0,29.7056,0.775201,0.459158
-27.3156,0.979642,0.847976,1,1,0,27.4664,0.780634,0.564789
-27.5877,0.948866,0.847976,3,11,0,28.256,0.532793,0.170846
-26.7299,1,0.847976,1,1,0,27.4798,0.573755,0.222194
-25.8678,1,0.847976,2,3,0,26.653,0.635474,0.58287
-26.1728,0.692655,0.847976,2,3,0,27.7805,0.636768,0.767597
-27.2567,0.53212,0.847976,1,3,0,29.1442,0.688903,0.0678376
-27.5184,0.995849,0.847976,2,3,0,28.1136,0.713646,0.936844
-27.1084,0.988312,0.847976,2,3,0,27.7659,0.599605,0.098392
-26.3728,1,0.847976,1,1,0,26.9933,0.61416,0.207566
-26.3082,1,0.847976,2,3,0,26.4171,0.694154,0.785496
-26.2538,0.96998,0.847976,2,3,0,26.9082,0.631874,0.786975
-26.174,0.989526,0.847976,3,11,0,26.4981,0.649399,0.222048
-25.8849,0.981315,0.847976,2,3,0,26.37,0.658814,0.356104
-26.06,0.82491,0.847976,2,3,0,26.8053,0.638988,0.727503
-27.3125,0.881501,0.847976,2,3,0,27.6001,0.518752,0.449815
-26.2366,0.971958,0.847976,2,3,0,27.6966,0.591658,0.643652
-26.7639,0.87386,0.847976,2,3,0,27.4441,0.585252,0.823814
-26.9707,0.988394,0.847976,2,3,0,27.0635,0.740032,0.176061
-26.5828,1,0.847976,1,1,0,26.9988,0.717615,0.195697
-26.3119,1,0.847976,2,3,0,26.7564,0.732495,0.516717
-26.2555,0.850154,0.847976,1,3,0,27.7055,0.625349,0.221897
-26.5388,0.949753,0.847976,1,1,0,26.5812,0.613439,0.168387
-26.5254,1,0.847976,1,1,0,26.6868,0.615035,0.168858
-26.4558,0.95853,0.847976,3,11,0,27.3065,0.64391,0.843999
-26.6327,0.887833,0.847976,2,3,0,28.2824,0.750834,0.435374
-26.928,0.942977,0.847976,2,3,0,27.5794,0.765342,0.448224
-27.1683,0.842182,0.847976,2,3,0,28.1803,0.684919,0.926982
-27.3499,0.922124,0.847976,2,7,0,28.5213,0.521782,0.662074
-27.4843,0.98642,0.847976,1,1,0,27.7335,0.511215,0.566961
-26.8542,0.639555,0.847976,2,3,0,30.4147,0.701703,0.116671
-29.2308,0.738392,0.847976,2,3,0,30.6709,0.817599,0.147042
-30.4505,0.889587,0.847976,2,7,0,31.7329,0.789305,0.0138981
-26.8266,1,0.847976,3,7,0,30.2703,0.646418,0.899509
-28.335,0.867588,0.847976,2,3,0,28.9819,0.489145,0.231703
-27.3061,1,0.847976,2,3,0,28.2501,0.534568,0.23829
-26.1912,0.997949,0.847976,2,3,0,27.4417,0.598941,0.663232
-26.0789,0.999979,0.847976,4,15,0,26.2073,0.605636,0.379889
-26.7391,0.913747,0.847976,2,3,0,27.0243,0.56742,0.751833
-26.1149,0.93872,0.847976,2,3,0,27.5972,0.653048,0.240226
-26.0311,0.968631,0.847976,2,3,0,26.5006,0.627943,0.308322
-26.0891,0.759811,0.847976,2,3,0,27.9648,0.641213,0.257727
-25.9036,0.975749,0.847976,1,3,0,26.3847,0.682244,0.614635
-27.411,0.613846,0.847976,1,3,0,27.9082,0.65292,0.947279
-27.5571,0.941781,0.847976,2,3,0,28.3528,0.586886,0.0692691
-27.8541,0.987323,0.847976,2,7,0,27.965,0.717057,0.954011
-26.8497,0.982048,0.847976,3,7,0,29.7678,0.591833,0.145053
-27.5663,0.935845,0.847976,2,3,0,28.4332,0.72244,0.0667464
-27.0642,1,0.847976,2,3,0,27.6233,0.697433,0.088781
-26.9031,1,0.847976,2,3,0,27.194,0.691575,0.101826
-26.0365,1,0.847976,2,3,0,26.7447,0.675466,0.718356
-28.9327,0.665425,0.847976,2,3,0,29.3379,0.483214,0.868328
-27.3006,1,0.847976,2,3,0,29.1238,0.744479,0.129008
-28.119,0.96918,0.847976,2,3,0,28.1724,0.760645,0.0731056
-28.4843,1,0.847976,2,3,0,29.7052,0.606837,0.978492
-27.8243,1,0.847976,1,1,0,28.5521,0.602107,0.955642
-26.0084,1,0.847976,2,3,0,27.8722,0.611676,0.594482
-26.4742,0.835392,0.847976,2,3,0,26.8624,0.639276,0.845128
-27.4131,0.958765,0.847976,2,3,0,27.4291,0.613125,0.937556
-26.5311,0.943864,0.847976,2,3,0,28.9688,0.73585,0.69793
-28.6275,0.824714,0.847976,2,3,0,29.2247,0.817646,0.642394
-28.69,0.984731,0.847976,3,7,0,29.1271,0.468453,0.325291
-27.8426,0.879607,0.847976,3,15,0,30.1855,0.788705,0.240543
-26.5827,1,0.847976,2,3,0,28.0615,0.655401,0.868561
-27.081,0.958038,0.847976,2,3,0,27.8803,0.533158,0.6285
-26.0031,0.999984,0.847976,3,7,0,27.0716,0.705131,0.540522
-26.4688,0.781696,0.847976,2,3,0,27.4868,0.570855,0.62961
-25.912,0.934362,0.847976,2,3,0,27.3145,0.666009,0.339986
-27.2671,0.76754,0.847976,1,3,0,28.2407,0.534026,0.256406
-26.2658,1,0.847976,3,15,0,27.2093,0.709623,0.274008
-28.1689,0.830764,0.847976,2,3,0,28.6438,0.541297,0.0730394
-26.1006,0.985263,0.847976,2,3,0,28.1883,0.596675,0.487761
-26.4573,0.950846,0.847976,2,3,0,26.5239,0.588024,0.25754
-32.6109,0.319002,0.847976,3,15,0,33.3823,0.441989,0.99
-28.7739,1,0.847976,2,3,0,34.3936,0.773389,0.950199
-28.6129,1,0.847976,2,3,0,29.1104,0.761046,0.956389
-27.6343,1,0.847976,2,3,0,28.5635,0.739402,0.919584
-26.5342,0.932872,0.847976,2,3,0,29.5697,0.682154,0.147898
-26.3577,0.975752,0.847976,2,3,0,27.1629,0.630568,0.186895
-26.1877,0.987972,0.847976,2,7,0,26.6627,0.723027,0.530818
-26.2975,0.974886,0.847976,2,3,0,26.4433,0.71092,0.73417
-25.8005,1,0.847976,2,3,0,26.2485,0.656002,0.47814
-26.1317,0.896667,0.847976,2,3,0,26.7812,0.593493,0.494541
-26.0503,0.974984,0.847976,2,3,0,26.3668,0.691528,0.688377
-26.6601,0.89375,0.847976,2,3,0,27.0888,0.617376,0.859509
-26.0061,1,0.847976,2,3,0,26.614,0.623482,0.338202
-27.9186,0.746452,0.847976,2,3,0,28.0048,0.756932,0.916411
-25.9473,1,0.847976,2,7,0,27.562,0.62885,0.361774
-26.1446,0.961443,0.847976,2,3,0,26.2159,0.635155,0.755801
-27.5394,0.713902,0.847976,1,3,0,29.1221,0.766712,0.833946
-26.1103,0.996297,0.847976,2,7,0,27.512,0.597935,0.425703
-25.8523,0.945851,0.847976,3,11,0,26.6153,0.637422,0.568957
-27.1569,0.848317,0.847976,2,3,0,27.3827,0.533751,0.689775
-30.3765,0.55115,0.847976,3,7,0,32.2342,0.571121,0.00468984
-29.9555,1,0.847976,1,1,0,30.5527,0.592127,0.00556806
-28.3064,0.809087,0.847976,3,7,0,31.7268,0.721006,0.969887
-29.2334,1,0.847976,2,3,0,30.1337,0.634532,0.9915
-26.5293,1,0.847976,2,3,0,29.0583,0.648843,0.1411
-26.0793,0.975063,0.847976,2,3,0,27.0929,0.713832,0.496575
-25.9658,0.970758,0.847976,2,3,0,26.3509,0.66727,0.307763
-26.2662,0.922196,0.847976,1,3,0,26.8904,0.587147,0.627559
-25.8843,0.905174,0.847976,2,3,0,26.9713,0.67997,0.396338
-25.816,0.870464,0.847976,2,3,0,26.5927,0.643753,0.515969
-26.6473,0.763663,0.847976,2,3,0,26.9182,0.667447,0.8771
-26.9524,0.883372,0.847976,1,3,0,28.6978,0.76306,0.356242
-26.9424,0.996803,0.847976,3,7,0,27.1234,0.537402,0.547902
-26.4924,0.939623,0.847976,2,7,0,27.5,0.680412,0.154273
-26.8987,0.96713,0.847976,2,3,0,27.4624,0.539417,0.52419
-25.9992,0.958712,0.847976,2,3,0,27.38,0.705144,0.52535
-26.5902,0.922457,0.847976,2,3,0,26.8933,0.55781,0.523703
-26.8501,0.980974,0.847976,2,3,0,26.9704,0.548159,0.34108
-28.1673,0.666443,0.847976,2,3,0,28.9073,0.704281,0.970835
-26.2743,0.946163,0.847976,2,3,0,28.3084,0.713194,0.713676
-26.6211,0.964771,0.847976,2,3,0,26.9106,0.747217,0.368304
-26.3659,0.809817,0.847976,1,3,0,28.8038,0.611055,0.783915
-26.2156,0.976693,0.847976,2,3,0,26.8038,0.653839,0.208345
-26.1636,0.940029,0.847976,1,3,0,26.9554,0.668806,0.773372
-26.9887,0.935565,0.847976,2,7,0,27.0035,0.656213,0.0829228
-26.2968,0.999336,0.847976,2,7,0,27.0015,0.614951,0.771109
-26.533,0.955745,0.847976,1,1,0,26.6029,0.621945,0.841608
-31.0581,0.5809,0.847976,2,3,0,31.6786,0.863304,0.327218
-30.6331,0.998788,0.847976,2,3,0,31.5314,0.852266,0.215879
-29.5883,1,0.847976,1,1,0,30.7196,0.840163,0.447061
-27.0566,0.995531,0.847976,2,3,0,29.6171,0.53231,0.582685
-26.4995,0.944071,0.847976,2,3,0,27.8233,0.563871,0.524381
-27.3959,0.763049,0.847976,2,3,0,27.9232,0.571159,0.102385
-26.006,0.872246,0.847976,1,3,0,28.4714,0.698401,0.376298
-25.9163,0.987622,0.847976,2,3,0,26.1459,0.693685,0.46225
-26.3339,0.94206,0.847976,2,3,0,26.5394,0.577855,0.579407
-26.6744,0.870658,0.847976,2,3,0,27.1286,0.701523,0.143894
-27.065,0.980533,0.847976,3,15,0,27.4348,0.553076,0.212191
-28.0609,0.934556,0.847976,2,3,0,28.6704,0.493879,0.705599
-26.2601,0.969683,0.847976,2,3,0,28.4374,0.582085,0.471898
-26.5125,0.723294,0.847976,1,3,0,29.0892,0.745127,0.508394
-28.7819,0.539803,0.847976,2,3,0,29.3879,0.697864,0.0147827
-28.7835,1,0.847976,1,1,0,29.0818,0.696192,0.0145827
-26.5352,0.982782,0.847976,2,3,0,29.2036,0.635765,0.145879
-26.2564,0.978875,0.847976,2,7,0,26.8888,0.728606,0.506861
-26.3755,0.98558,0.847976,3,11,0,26.5238,0.578116,0.369684
-25.9657,0.990689,0.847976,2,3,0,26.5095,0.613449,0.540473
-27.2675,0.777574,0.847976,2,7,0,27.5521,0.74867,0.853343
-25.9419,0.961029,0.847976,1,3,0,27.6566,0.658136,0.682842
-25.9661,0.993884,0.847976,1,1,0,26.0002,0.658912,0.696462
-26.3502,0.971266,0.847976,2,3,0,26.5266,0.735148,0.492814
-28.1464,0.419471,0.847976,3,7,0,31.3763,0.718772,0.0345872
-26.7605,0.998238,0.847976,2,3,0,28.8477,0.554823,0.671967
-26.7965,0.927226,0.847976,3,15,0,27.5661,0.629289,0.110855
-27.4302,0.928864,0.847976,1,1,0,27.4843,0.603168,0.0667364
-28.3194,1,0.847976,2,3,0,28.5475,0.697071,0.976448
-27.3668,0.974894,0.847976,2,3,0,28.6921,0.669838,0.0558483
-27.9163,0.86771,0.847976,3,11,0,29.316,0.797106,0.328712
-26.9572,0.984747,0.847976,3,15,0,28.2705,0.763982,0.369424
-26.1144,1,0.847976,2,3,0,27.0256,0.701102,0.6872
-26.4051,0.98579,0.847976,3,15,0,26.4596,0.585614,0.292511
-25.8136,0.982456,0.847976,1,3,0,26.6251,0.661228,0.440361
-27.916,0.659136,0.847976,2,3,0,28.0083,0.707708,0.0390461
-29.5357,0.960567,0.847976,2,3,0,30.2719,0.57021,0.0110772
-28.4272,0.922198,0.847976,3,7,0,29.6261,0.631721,0.0194687
-30.3593,1,0.847976,3,7,0,31.5908,0.688961,0.00285034
-29.8887,1,0.847976,1,1,0,30.4867,0.669795,0.00425212
-26.0336,0.992998,0.847976,2,3,0,29.3498,0.679067,0.711225
-25.8656,0.997293,0.847976,1,3,0,26.0391,0.654601,0.626684
-25.8124,0.99974,0.847976,1,3,0,25.88,0.669956,0.520363
-25.8411,0.996939,0.847976,2,3,0,25.8499,0.637799,0.451996
-25.9699,0.982607,0.847976,2,3,0,26.0112,0.616357,0.58711
-26.7104,0.917492,0.847976,2,3,0,26.943,0.550336,0.47216
-26.4542,0.94499,0.847976,2,3,0,27.2625,0.69971,0.814008
-26.4824,0.994596,0.847976,1,1,0,26.6152,0.697324,0.824601
-26.6377,0.975521,0.847976,1,1,0,26.7369,0.699514,0.852376
-26.7078,0.992781,0.847976,2,3,0,27.075,0.723723,0.182728
-26.309,0.987086,0.847976,3,11,0,27.1011,0.659076,0.81617
-26.9261,0.913053,0.847976,2,3,0,27.5079,0.739843,0.185696
-29.9243,0.63091,0.847976,2,3,0,30.4768,0.662251,0.00405984
-29.5506,0.768441,0.847976,3,7,0,32.3591,0.773658,0.977587
-25.9203,1,0.847976,2,3,0,28.8521,0.694879,0.478022
-27.7356,0.5074,0.847976,2,3,0,28.7605,0.667291,0.0377196
-25.856,0.978533,0.847976,2,3,0,28.427,0.66111,0.382539
-26.1497,0.974615,0.847976,2,3,0,26.1966,0.592168,0.533793
-26.6145,0.747336,0.847976,1,3,0,27.6964,0.678801,0.132265
-27.2506,0.954425,0.847976,2,7,0,27.4705,0.735772,0.883995
-26.7773,1,0.847976,2,3,0,27.6942,0.561387,0.267495
-27.338,0.905804,0.847976,1,1,0,27.4165,0.529869,0.260012
-28.7336,0.450564,0.847976,3,7,0,31.6783,0.797346,0.110407
-27.3656,0.971601,0.847976,2,7,0,29.5052,0.526517,0.723621
-29.0926,0.553639,0.847976,2,3,0,32.1808,0.64497,0.990506
-29.9589,0.827038,0.847976,3,7,0,30.1988,0.669637,0.00396158
-28.4043,1,0.847976,2,5,0,29.9794,0.636626,0.980455
-26.6624,0.756748,0.847976,3,7,0,30.7525,0.750933,0.604506
-26.0773,0.972339,0.847976,2,3,0,26.9322,0.608529,0.360268
-26.0833,0.992282,0.847976,2,3,0,26.2461,0.7073,0.627869
-26.0824,0.994094,0.847976,2,3,0,26.2473,0.613303,0.330401
-26.9784,0.654625,0.847976,1,3,0,28.4493,0.693238,0.905352
-28.1875,0.893686,0.847976,2,3,0,29.5156,0.559238,0.947882
-25.9713,0.987804,0.847976,2,3,0,28.6623,0.621444,0.375306
-28.4284,0.420903,0.847976,2,3,0,30.1989,0.727923,0.0290662
-27.9172,0.989196,0.847976,2,3,0,29.6422,0.504297,0.751985
-25.8486,0.946817,0.847976,2,3,0,28.6904,0.655306,0.610147
-26.3049,0.962065,0.847976,2,7,0,26.3062,0.725783,0.356316
-26.3886,0.627019,0.847976,3,7,0,28.6866,0.5816,0.671976
-27.8095,0.502804,0.847976,2,3,0,29.2928,0.587974,0.0522141
-27.2224,0.968129,0.847976,2,3,0,28.5535,0.763268,0.772281
-26.1569,1,0.847976,2,3,0,27.3638,0.591045,0.496219
-25.8109,0.977583,0.847976,1,3,0,26.4179,0.662628,0.448578
-26.3497,0.899042,0.847976,1,3,0,26.6873,0.731661,0.388578
-26.1651,0.987196,0.847976,2,3,0,26.6482,0.684041,0.242724
-26.0328,1,0.847976,2,3,0,26.1667,0.686961,0.307189
-26.2335,0.908005,0.847976,1,3,0,27.1793,0.588221,0.606462
-26.3811,0.929898,0.847976,2,3,0,26.7854,0.61684,0.200286
-25.9702,1,0.847976,2,3,0,26.59,0.67759,0.320185
-26.2437,0.905113,0.847976,2,3,0,26.9722,0.594681,0.67084
-28.3524,0.626236,0.847976,2,3,0,28.6936,0.595049,0.0274636
-27.7694,1,0.847976,2,3,0,29.4813,0.737697,0.0674262
-25.803,0.960769,0.847976,1,3,0,28.1067,0.663404,0.477014
-26.243,0.900728,0.847976,1,3,0,26.5103,0.599258,0.303691
-26.3039,0.991692,0.847976,1,1,0,26.3796,0.590679,0.317337
-27.3886,0.874378,0.847976,2,3,0,27.9469,0.518306,0.635947
-26.8775,0.906511,0.847976,2,3,0,28.3538,0.589813,0.143924
-26.4833,0.983087,0.847976,2,3,0,27.5507,0.67256,0.151252
-25.986,0.977207,0.847976,2,3,0,26.7349,0.701618,0.567874
-26.0804,0.988542,0.847976,1,1,0,26.0943,0.713656,0.527342
-25.9859,0.970267,0.847976,2,3,0,26.2704,0.657368,0.293237
-28.0205,0.688222,0.847976,2,3,0,28.0207,0.72282,0.958543
-28.0403,0.966408,0.847976,3,7,0,31.9367,0.49041,0.363692
-26.1424,0.979917,0.847976,2,3,0,28.3417,0.622857,0.267571
-25.8278,0.991299,0.847976,2,7,0,26.2124,0.671333,0.440994
-25.8179,0.99751,0.847976,2,3,0,25.8415,0.669925,0.542481
-26.5798,0.807724,0.847976,2,3,0,26.9218,0.609925,0.834737
-28.8826,0.803649,0.847976,2,3,0,29.2232,0.641606,0.988163
-27.8474,0.990256,0.847976,2,3,0,29.2473,0.629161,0.0357576
-27.8976,0.913474,0.847976,4,31,0,29.6426,0.798766,0.611939
-27.5245,1,0.847976,2,3,0,28.1708,0.782667,0.302421
-26.5394,1,0.847976,2,3,0,27.5075,0.569179,0.66633
-29.3396,0.698623,0.847976,2,3,0,30.1769,0.812774,0.896375
-27.1391,0.993682,0.847976,2,3,0,29.7304,0.557075,0.177061
-27.1631,0.987026,0.847976,2,7,0,28.3169,0.708906,0.911643
-26.1362,0.992587,0.847976,2,3,0,27.5729,0.627773,0.740533
-26.4634,0.937006,0.847976,1,1,0,26.4817,0.617809,0.821578
-28.6868,0.809603,0.847976,2,3,0,29.0187,0.494582,0.124711
-27.7671,1,0.847976,1,1,0,28.7302,0.506974,0.284795
-31.0942,0.791575,0.847976,2,3,0,31.3967,0.397428,0.614874
-28.7193,1,0.847976,2,3,0,31.8302,0.507855,0.915894
-30.3662,0.759337,0.847976,1,1,0,30.5423,0.452963,0.929518
-30.1788,1,0.847976,1,1,0,31.0337,0.455744,0.921368
-28.9412,1,0.847976,2,3,0,31.0559,0.458303,0.361621
-26.391,0.650422,0.847976,1,3,0,34.4422,0.737624,0.527218
-26.1019,0.86858,0.847976,1,3,0,27.8836,0.613674,0.316657
-26.9029,0.872076,0.847976,2,3,0,27.2522,0.547253,0.683128
-27.4924,0.782317,0.847976,2,3,0,28.649,0.611297,0.941802
-26.1083,1,0.847976,2,7,0,27.2447,0.691224,0.281032
-25.8931,0.979923,0.847976,2,3,0,26.2794,0.632736,0.398023
-25.9701,0.989839,0.847976,3,11,0,26.0529,0.613715,0.55642
-26.4428,0.791073,0.847976,1,3,0,27.9412,0.740389,0.448738
-26.9106,0.679812,0.847976,3,11,0,28.5278,0.565193,0.796268
-27.6819,0.916403,0.847976,2,3,0,28.2392,0.767047,0.140858
-27.1021,1,0.847976,2,3,0,28.1915,0.719711,0.892545
-27.6293,0.960025,0.847976,2,3,0,28.4525,0.508954,0.337069
-28.3615,0.886219,0.847976,1,1,0,28.528,0.47659,0.411793
-26.3609,0.99629,0.847976,2,3,0,28.7488,0.653065,0.172453
-27.0986,0.751794,0.847976,2,7,0,28.7955,0.577269,0.868417
-25.8699,0.952233,0.847976,1,3,0,27.8314,0.675714,0.395885
-26.7289,0.728171,0.847976,2,3,0,27.3312,0.648729,0.888228
-27.3225,0.942396,0.847976,2,3,0,28.3021,0.539609,0.795497
-26.2258,0.959561,0.847976,2,3,0,27.8348,0.597172,0.67494
-26.6312,0.969084,0.847976,2,7,0,26.7908,0.741359,0.2955
-25.8063,1,0.847976,2,3,0,26.5918,0.657173,0.455454
-26.7144,0.816327,0.847976,2,3,0,27.1302,0.599955,0.844783
-28.3819,0.910692,0.847976,2,3,0,28.5654,0.515132,0.89775
-27.349,0.99239,0.847976,2,3,0,29.4634,0.54787,0.164039
-26.5097,1,0.847976,2,3,0,27.4507,0.648837,0.855538
-25.8191,0.997925,0.847976,2,3,0,26.4762,0.644206,0.535772
-25.8191,0.656923,0.847976,1,3,0,27.304,0.644206,0.535772
-25.844,0.993207,0.847976,2,3,0,25.862,0.645219,0.410927
-26.7507,0.788623,0.847976,1,3,0,27.847,0.757419,0.464755
-27.233,0.753153,0.847976,3,11,0,28.4438,0.55181,0.174795
-26.8465,1,0.847976,2,7,0,27.7109,0.626334,0.893545
-25.9921,0.985296,0.847976,2,5,0,26.8327,0.611147,0.436605
-26.0054,0.768996,0.847976,2,3,0,28.1637,0.608264,0.542572
-26.7773,0.903754,0.847976,2,3,0,26.9673,0.747719,0.278257
-29.4557,0.689361,0.847976,2,3,0,29.945,0.795226,0.953282
-29.2999,1,0.847976,1,1,0,29.8721,0.784527,0.960802
-27.665,0.968905,0.847976,2,3,0,30.1289,0.518574,0.225439
-27.237,1,0.847976,2,3,0,27.9485,0.566676,0.132035
-26.9443,0.994275,0.847976,2,7,0,27.7747,0.603044,0.885542
-26.8864,1,0.847976,2,7,0,26.9487,0.708937,0.120864
-26.1208,0.961174,0.847976,3,11,0,27.7536,0.605267,0.653005
-26.2362,0.922653,0.847976,2,7,0,26.6877,0.628912,0.222332
-26.1537,0.842743,0.847976,2,3,0,27.8769,0.687315,0.252899
-27.2409,0.904505,0.847976,2,3,0,27.7602,0.768352,0.263199
-27.1026,1,0.847976,1,1,0,27.4249,0.756244,0.218586
-27.0011,0.975329,0.847976,2,7,0,28.2487,0.555404,0.220209
-26.3195,0.753642,0.847976,2,3,0,30.1937,0.633473,0.806676
