# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 3415759479
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.923734
# Diagonal elements of inverse mass matrix:
# 0.126053, 3.11475
-28.2911,0.619507,0.923734,2,3,0,28.6126,0.691686,0.976612
-26.3731,0.902332,0.923734,2,3,0,28.6459,0.727943,0.671917
-26.0773,1,0.923734,1,1,0,26.3187,0.711756,0.568863
-26.2009,0.915125,0.923734,2,3,0,26.4998,0.648329,0.214407
-27.3734,0.838595,0.923734,1,3,0,27.433,0.587983,0.0835067
-27.3942,1,0.923734,2,3,0,27.4746,0.729463,0.911016
-28.0229,0.971281,0.923734,2,3,0,29.0957,0.644318,0.971755
-28.1394,0.98794,0.923734,2,7,0,28.3675,0.682816,0.0260649
-26.8521,0.999591,0.923734,2,7,0,28.4125,0.712288,0.86931
-26.5532,1,0.923734,1,1,0,26.9366,0.721802,0.782437
-26.2742,0.996777,0.923734,2,3,0,26.9529,0.614191,0.238232
-28.1513,0.728956,0.923734,2,3,0,28.6165,0.806376,0.39974
-26.433,0.969811,0.923734,2,3,0,28.6782,0.700559,0.807178
-26.6448,0.945604,0.923734,2,3,0,27.3378,0.569978,0.728218
-27.1898,0.920951,0.923734,2,3,0,27.7051,0.761399,0.225081
-27.1353,0.985111,0.923734,2,3,0,27.8963,0.545553,0.77085
-27.1353,0.703916,0.923734,2,3,0,30.0563,0.545553,0.77085
-32.9335,0.415363,0.923734,3,7,0,33.1723,0.787365,0.998919
-32.1397,0.999352,0.923734,2,7,0,33.2592,0.73334,0.999255
-26.4615,0.91692,0.923734,3,9,0,32.791,0.569192,0.401493
-25.9294,0.996343,0.923734,2,3,0,26.5786,0.656805,0.324833
-25.9294,0.386174,0.923734,1,3,0,29.6867,0.656805,0.324833
-26.2273,0.924235,0.923734,1,1,0,26.2332,0.661974,0.205077
