# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 1998702758
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.945134
# Diagonal elements of inverse mass matrix:
# 0.000877007, 3.50248
-2879.96,0.774246,0.945134,2,3,0,2880.84,0.672898,0.832879
-2878.99,1,0.945134,2,3,0,2880.3,0.679849,0.146596
-2879.14,0.985885,0.945134,2,3,0,2879.29,0.689426,0.845901
-2878.97,1,0.945134,1,1,0,2879.29,0.688026,0.841178
-2878.89,0.898024,0.945134,2,3,0,2879.81,0.676025,0.666826
-2880.29,0.730363,0.945134,1,1,0,2880.3,0.670959,0.796651
-2878.24,0.95359,0.945134,1,3,0,2880.64,0.683654,0.650752
-2878.25,0.939265,0.945134,2,3,0,2878.49,0.680668,0.53675
-2879.47,0.849211,0.945134,2,7,0,2879.53,0.6946,0.381568
-2879.01,0.914677,0.945134,2,3,0,2880.58,0.691181,0.743056
-2878.42,0.984225,0.945134,2,3,0,2879.58,0.681587,0.726345
-2880.49,0.55716,0.945134,1,3,0,2881.54,0.694441,0.909913
-2879.14,1,0.945134,2,3,0,2880.24,0.691489,0.770917
-2879.62,0.938784,0.945134,2,3,0,2879.94,0.688617,0.920205
-2878.97,0.973318,0.945134,2,3,0,2879.71,0.685432,0.129843
-2878.27,0.990072,0.945134,1,3,0,2878.76,0.685039,0.341716
-2878.27,0.999642,0.945134,2,3,0,2878.3,0.685338,0.656561
-2878.23,0.815736,0.945134,2,3,0,2879.43,0.686094,0.580752
-2879.62,0.746819,0.945134,2,3,0,2880.17,0.694816,0.688838
-2878.74,0.958846,0.945134,2,3,0,2880.07,0.677241,0.686179
-2878.74,0.494514,0.945134,2,3,0,2880.95,0.677241,0.686179
-2880.05,0.808222,0.945134,2,3,0,2881.05,0.67049,0.370991
-2881.36,0.908282,0.945134,2,3,0,2881.54,0.667807,0.172153
-2879.07,1,0.945134,2,3,0,2882,0.687969,0.138697
-2880.97,0.864098,0.945134,2,7,0,2881.17,0.685461,0.984433
-2878.21,1,0.945134,2,3,0,2880.07,0.68375,0.374986
-2879.16,0.805927,0.945134,1,3,0,2879.63,0.692995,0.34684
-2878.47,0.971894,0.945134,2,3,0,2879.57,0.678155,0.487755
-2878.55,0.967152,0.945134,2,3,0,2878.78,0.689642,0.410313
-2878.97,0.763616,0.945134,1,3,0,2880.09,0.678627,0.174447
-2878.71,0.895493,0.945134,2,3,0,2879.96,0.687476,0.791582
-2878.18,0.997505,0.945134,2,3,0,2878.68,0.683852,0.399001
-2878.47,0.520013,0.945134,2,3,0,2880.42,0.686314,0.739523
-2878.21,0.940316,0.945134,2,3,0,2878.8,0.685041,0.604783
-2878.8,0.696201,0.945134,2,3,0,2880.17,0.678337,0.229187
-2878.33,1,0.945134,2,3,0,2878.88,0.68719,0.616768
-2878.38,0.922996,0.945134,2,3,0,2878.8,0.688204,0.576741
-2878.32,0.997895,0.945134,2,3,0,2878.45,0.679746,0.462613
-2878.55,0.871966,0.945134,1,3,0,2879.28,0.68901,0.663288
-2879.29,0.870053,0.945134,2,3,0,2879.97,0.674385,0.273
-2880.14,0.927216,0.945134,2,3,0,2880.4,0.695021,0.839701
-2879.81,1,0.945134,1,1,0,2880.41,0.692709,0.870796
-2879.08,1,0.945134,2,3,0,2880.22,0.688837,0.152921
-2878.34,0.996089,0.945134,2,3,0,2879.12,0.686709,0.657688
-2881.12,0.426024,0.945134,1,3,0,2881.46,0.693424,0.963515
-2880.13,1,0.945134,1,1,0,2881.13,0.690458,0.941118
-2880.09,0.982639,0.945134,2,3,0,2880.53,0.677413,0.0578126
