# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = binomial_4.data.R
# init = 2 (Default)
# random
#   seed = 3673376473
# output
#   file = binomial_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
-93.3159,0.68919,0.830876,2,3,0,93.5544,0.737132,0.951202
-90.6693,1,0.830876,2,3,0,93.5634,0.659142,0.0834871
-89.6588,0.998519,0.830876,2,3,0,90.677,0.646038,0.319784
-90.8917,0.858315,0.830876,2,3,0,91.129,0.71926,0.318003
-91.4414,0.902932,0.830876,1,1,0,91.5847,0.724167,0.192544
-90.3146,1,0.830876,2,7,0,91.6924,0.663732,0.873513
-89.9763,1,0.830876,1,1,0,90.3002,0.668061,0.802142
-90.1088,0.966786,0.830876,2,7,0,90.6984,0.624734,0.238977
-90.8954,0.908664,0.830876,2,3,0,91.4238,0.716934,0.73187
-91.302,0.908364,0.830876,2,3,0,92.5869,0.729042,0.344781
-92.9852,0.682802,0.830876,2,3,0,94.1331,0.595638,0.977064
-90.5939,1,0.830876,2,3,0,92.9108,0.713278,0.358361
-91.3171,0.917961,0.830876,2,3,0,92.1256,0.600278,0.114848
-90.5646,1,0.830876,2,3,0,91.4984,0.597577,0.38128
-89.9974,0.987585,0.830876,3,15,0,90.7801,0.615524,0.450876
-89.9756,0.983722,0.830876,2,3,0,90.2906,0.692672,0.645834
-89.7704,0.999084,0.830876,2,3,0,90.1292,0.62601,0.528901
-90.3291,0.814571,0.830876,2,3,0,90.8385,0.639109,0.136777
-91.5758,0.894184,0.830876,3,15,0,91.7762,0.676364,0.964015
-89.6687,1,0.830876,2,3,0,91.3066,0.679814,0.426064
-89.6687,0.755267,0.830876,2,3,0,90.9573,0.679814,0.426064
-89.6687,0.807427,0.830876,2,3,0,91.3748,0.679814,0.426064
-90.9619,0.842957,0.830876,2,3,0,91.2023,0.707989,0.84395
-90.4774,1,0.830876,1,1,0,90.9709,0.704888,0.738365
-90.0432,1,0.830876,2,3,0,90.6123,0.697673,0.410081
-90.5406,0.938843,0.830876,3,11,0,90.8753,0.714019,0.476802
-90.6419,0.96206,0.830876,3,15,0,91.1346,0.60493,0.777824
-90.3128,0.724955,0.830876,1,3,0,93.8216,0.700433,0.27476
-90.1895,0.993401,0.830876,3,11,0,90.5541,0.608204,0.44645
-90.6594,0.967216,0.830876,2,3,0,90.7556,0.600684,0.262675
-89.8548,0.912093,0.830876,2,3,0,91.5783,0.648472,0.771504
-89.8426,0.945129,0.830876,2,7,0,90.5118,0.630928,0.309045
-91.0682,0.600499,0.830876,2,3,0,93.0918,0.651562,0.945287
-90.853,0.997759,0.830876,3,11,0,91.6451,0.616766,0.884461
-89.9712,1,0.830876,2,3,0,91.0437,0.659115,0.810189
-89.8004,0.979773,0.830876,2,3,0,90.3402,0.678062,0.701885
-89.687,0.990749,0.830876,2,7,0,90.0508,0.653175,0.287699
-89.5438,0.987944,0.830876,2,3,0,89.8097,0.655873,0.379718
-89.998,0.944989,0.830876,2,3,0,90.0705,0.697168,0.484434
-89.7431,0.728421,0.830876,2,3,0,92.7454,0.678462,0.335002
-89.8909,0.82166,0.830876,2,3,0,91.6009,0.688106,0.655827
-89.6125,0.938034,0.830876,1,3,0,90.5843,0.638947,0.411438
-90.1133,0.915231,0.830876,2,3,0,90.2702,0.622732,0.748585
-90.9169,0.932111,0.830876,2,3,0,91.2371,0.586439,0.505772
-91.3152,0.921214,0.830876,1,1,0,91.5173,0.579047,0.646255
-89.8024,1,0.830876,2,3,0,91.4417,0.639257,0.275559
-91.4782,0.821418,0.830876,2,3,0,91.8127,0.582976,0.207097
-92.2603,0.965387,0.830876,2,3,0,93.1379,0.561737,0.711446
-91.0529,1,0.830876,2,3,0,93.3227,0.601659,0.14883
-89.5704,1,0.830876,2,3,0,91.033,0.643586,0.409873
-91.0525,0.780745,0.830876,2,3,0,91.0778,0.705536,0.872886
-92.7225,0.985544,0.830876,3,15,0,92.9139,0.603536,0.0230345
-91.6156,1,0.830876,2,3,0,92.6377,0.620641,0.0458393
-90.6835,0.996611,0.830876,2,7,0,92.508,0.594932,0.356851
-90.2606,0.824022,0.830876,2,7,0,92.3421,0.651996,0.866293
-89.57,0.988013,0.830876,1,3,0,90.2831,0.667419,0.612978
-92.629,0.517576,0.830876,1,3,0,93.7564,0.732889,0.920622
-89.9377,1,0.830876,2,3,0,92.4066,0.621038,0.633274
-90.4959,0.909979,0.830876,2,7,0,90.8837,0.705054,0.74364
-91.203,0.959129,0.830876,2,3,0,91.5195,0.695435,0.922355
-89.9383,0.966738,0.830876,2,3,0,91.8033,0.640312,0.778566
-89.6969,0.950666,0.830876,1,3,0,90.5316,0.654871,0.281596
-89.6469,1,0.830876,1,1,0,89.7141,0.657197,0.306078
-89.9673,0.976172,0.830876,2,3,0,90.0511,0.636118,0.226974
-89.5747,0.830304,0.830876,3,11,0,91.224,0.669231,0.604127
-89.6202,0.994379,0.830876,2,7,0,89.688,0.639405,0.395801
-90.0526,0.960588,0.830876,2,3,0,90.1069,0.613969,0.418396
-90.2449,0.965131,0.830876,2,3,0,90.6972,0.696625,0.259954
-90.2077,0.947671,0.830876,2,3,0,91.106,0.689517,0.784219
-89.8851,1,0.830876,2,3,0,90.4185,0.658399,0.787248
-90.3631,0.801176,0.830876,1,3,0,91.7852,0.681482,0.146731
-90.2191,0.973087,0.830876,4,19,0,91.1225,0.693301,0.760907
-89.9858,0.925649,0.830876,3,11,0,91.085,0.616086,0.553507
-90.4385,0.939555,0.830876,2,3,0,90.7228,0.70533,0.284784
-89.9409,1,0.830876,2,3,0,90.3547,0.693534,0.408307
-90.1372,0.969988,0.830876,1,1,0,90.1755,0.70181,0.44659
-89.6056,0.939486,0.830876,1,3,0,90.8682,0.644977,0.362418
-89.7684,0.915703,0.830876,1,3,0,90.2946,0.680833,0.659127
-91.208,0.76831,0.830876,2,3,0,91.4528,0.693128,0.927316
-91.4644,1,0.830876,2,3,0,92.4371,0.659178,0.0358354
-91.2004,1,0.830876,1,1,0,91.5633,0.657125,0.0471444
-91.4611,0.987329,0.830876,1,1,0,91.5835,0.663747,0.0364348
-89.7595,1,0.830876,2,3,0,91.3578,0.666087,0.264857
-91.6084,0.829818,0.830876,2,3,0,91.9244,0.592309,0.112716
-89.6073,0.973389,0.830876,1,3,0,92.4618,0.650594,0.662274
-91.871,0.651755,0.830876,1,3,0,92.5566,0.584126,0.879851
-93.2914,0.916799,0.830876,2,3,0,93.7764,0.545366,0.750833
-89.5822,1,0.830876,2,3,0,92.9998,0.64129,0.421441
-90.3945,0.783195,0.830876,2,3,0,91.3699,0.706868,0.662043
-90.2676,0.776895,0.830876,2,3,0,92.0745,0.661701,0.132537
-90.2661,0.977708,0.830876,2,3,0,90.6264,0.628417,0.823204
-90.1419,1,0.830876,1,1,0,90.3399,0.632056,0.807185
-91.0657,0.863548,0.830876,2,3,0,91.9776,0.587261,0.70371
-90.0949,0.994582,0.830876,2,7,0,91.1216,0.688659,0.247271
-92.5025,0.616324,0.830876,2,3,0,92.9754,0.679684,0.985439
-93.1851,0.951246,0.830876,1,1,0,93.2689,0.693645,0.990462
-92.4563,0.998548,0.830876,3,9,0,93.992,0.604462,0.0294219
-90.0607,0.973474,0.830876,4,19,0,92.5726,0.61918,0.690562
-89.6171,0.995471,0.830876,2,3,0,90.1572,0.63735,0.431994
-90.0664,0.819661,0.830876,2,3,0,90.979,0.697446,0.377321
-90.581,0.807742,0.830876,2,3,0,91.3582,0.61954,0.852129
-90.3925,0.923789,0.830876,2,3,0,92.3174,0.684035,0.851059
-89.5508,1,0.830876,2,3,0,90.3411,0.671629,0.490949
-92.5277,0.414899,0.830876,2,3,0,94.927,0.592809,0.0408304
-91.4863,0.968285,0.830876,3,11,0,93.6563,0.727869,0.230324
-90.4027,1,0.830876,1,1,0,91.3044,0.708495,0.374995
-89.5514,1,0.830876,2,3,0,90.4009,0.657498,0.372337
-89.7169,0.985128,0.830876,2,7,0,89.7309,0.635059,0.646901
-89.6715,1,0.830876,2,3,0,89.7424,0.633296,0.572499
-91.0254,0.555291,0.830876,1,3,0,92.4124,0.65641,0.0567384
-90.4899,0.948417,0.830876,3,7,0,92.7348,0.650424,0.896738
-90.0769,1,0.830876,1,1,0,90.4562,0.650723,0.831995
-90.5176,0.937489,0.830876,2,7,0,91.0314,0.606581,0.752146
-90.6868,0.789131,0.830876,4,23,0,92.1714,0.700537,0.164578
-89.887,0.821511,0.830876,2,7,0,92.5899,0.62039,0.548358
-89.8016,0.989076,0.830876,2,7,0,90.0928,0.687776,0.430752
-89.5871,0.979988,0.830876,2,3,0,90.0174,0.639465,0.554359
-89.8719,0.877498,0.830876,2,3,0,90.2342,0.659903,0.217256
-89.5399,0.954755,0.830876,2,3,0,90.3408,0.657524,0.616644
-89.7858,0.90286,0.830876,2,3,0,90.4529,0.628178,0.38265
-89.9395,0.991932,0.830876,2,3,0,89.9875,0.617771,0.467268
-89.9194,0.769105,0.830876,2,3,0,91.6243,0.668037,0.786417
-89.7201,1,0.830876,2,3,0,90.0506,0.682779,0.582866
-95.6893,0.367897,0.830876,2,3,0,96.0147,0.744244,0.993342
-92.0055,1,0.830876,2,3,0,95.9843,0.680595,0.975495
-92.1177,0.941885,0.830876,2,3,0,93.7214,0.582775,0.903293
-89.9519,1,0.830876,2,3,0,92.0451,0.686141,0.71336
-90.1966,0.976127,0.830876,2,3,0,90.4848,0.680017,0.175449
-90.1051,0.860901,0.830876,1,3,0,92.0214,0.615696,0.669151
-89.7126,0.600362,0.830876,3,11,0,94.0178,0.646412,0.710653
-90.1814,0.949979,0.830876,2,3,0,90.258,0.630037,0.190618
-91.1791,0.89313,0.830876,2,3,0,91.8162,0.587442,0.755283
-90.9523,1,0.830876,1,1,0,91.3595,0.59406,0.762841
-91.4823,0.920722,0.830876,2,3,0,92.3091,0.693553,0.0547438
-89.6442,1,0.830876,1,3,0,92.9977,0.646016,0.67105
-90.1798,0.94143,0.830876,2,3,0,90.2017,0.667328,0.151939
-89.8226,0.994971,0.830876,2,3,0,90.2327,0.633531,0.700658
-90.7745,0.868143,0.830876,2,3,0,91.3681,0.592821,0.654963
-89.5726,0.953663,0.830876,1,3,0,91.355,0.660099,0.643269
-92.4957,0.434313,0.830876,2,3,0,96.2454,0.748164,0.294289
-92.2871,0.998406,0.830876,2,7,0,92.596,0.560945,0.703813
-93.0098,0.878215,0.830876,1,1,0,93.4258,0.545395,0.550227
-90.3955,1,0.830876,2,3,0,93.4325,0.657656,0.113329
-90.2618,0.817887,0.830876,2,7,0,92.9954,0.706201,0.505479
-90.0095,0.979739,0.830876,2,3,0,90.6177,0.628804,0.751175
-90.4088,0.966525,0.830876,2,3,0,90.6311,0.658839,0.11174
-89.7583,0.990186,0.830876,2,3,0,90.6116,0.674167,0.295717
-89.8238,0.98986,0.830876,3,11,0,89.99,0.631844,0.688159
-91.6592,0.755691,0.830876,2,3,0,91.8703,0.672362,0.968448
-91.0677,0.982612,0.830876,4,27,0,92.5868,0.602034,0.144123
-90.8706,1,0.830876,2,3,0,91.3384,0.622543,0.0982442
-90.743,0.998635,0.830876,2,3,0,91.1437,0.609824,0.162192
-89.836,1,0.830876,2,3,0,90.8957,0.684037,0.330094
-89.5643,0.999218,0.830876,2,7,0,89.8123,0.642002,0.557959
-89.5643,0.719182,0.830876,2,3,0,90.9025,0.642002,0.557959
-89.9177,0.921624,0.830876,2,3,0,90.2489,0.693477,0.444701
-89.8257,0.96797,0.830876,2,3,0,90.3203,0.674725,0.267386
-91.5419,0.782336,0.830876,3,15,0,91.6657,0.634859,0.961605
-91.5713,0.777406,0.830876,2,7,0,94.5536,0.720623,0.865347
-90.7567,0.992006,0.830876,2,3,0,92.8696,0.600549,0.771117
-90.1556,1,0.830876,2,3,0,90.8712,0.609689,0.432168
-90.8627,0.855512,0.830876,2,3,0,91.4889,0.716536,0.724673
-90.3046,1,0.830876,1,1,0,90.8478,0.698737,0.741538
-89.7996,0.990882,0.830876,2,3,0,90.7107,0.645889,0.253288
-90.5036,0.808658,0.830876,2,3,0,91.7892,0.709596,0.672844
-92.1508,0.819021,0.830876,2,3,0,93.106,0.742908,0.298652
-90.6875,1,0.830876,2,3,0,92.1959,0.715221,0.656027
-90.3958,0.977526,0.830876,2,7,0,91.412,0.614208,0.220057
-92.1284,0.809329,0.830876,3,11,0,92.9348,0.672826,0.980418
-90.7874,1,0.830876,2,3,0,92.5044,0.63412,0.91318
-90.5026,0.971907,0.830876,3,11,0,91.5092,0.600128,0.639022
-91.212,0.907163,0.830876,2,3,0,91.9427,0.722428,0.763239
-91.4727,0.984374,0.830876,2,7,0,92.1883,0.701534,0.930716
-89.7681,1,0.830876,2,3,0,91.237,0.626955,0.4333
-89.8021,0.881093,0.830876,1,3,0,90.9001,0.688155,0.444604
-89.7101,0.90907,0.830876,1,3,0,90.7291,0.632225,0.604363
-90.1299,0.95115,0.830876,2,3,0,90.286,0.700355,0.393852
-89.9855,1,0.830876,1,1,0,90.1534,0.695735,0.421168
-90.0294,0.961615,0.830876,2,3,0,90.4869,0.671686,0.808318
-90.5364,0.863069,0.830876,2,3,0,91.8283,0.606703,0.239838
-90.0112,1,0.830876,1,1,0,90.4516,0.617994,0.360523
-91.4635,0.862188,0.830876,2,3,0,91.673,0.574872,0.610754
-90.0421,0.984028,0.830876,3,15,0,91.7451,0.673509,0.192959
-90.0566,0.9785,0.830876,2,3,0,90.6521,0.668889,0.820416
-91.4941,0.866012,0.830876,2,3,0,91.856,0.729728,0.261198
-92.7174,0.827907,0.830876,1,1,0,92.7961,0.749127,0.230615
-89.8257,1,0.830876,2,3,0,92.7234,0.665472,0.238515
-90.7022,0.907633,0.830876,2,3,0,91.1132,0.717434,0.416105
-90.5074,0.940461,0.830876,2,3,0,91.5845,0.673365,0.890333
-89.5486,0.992647,0.830876,1,3,0,91.0388,0.650616,0.38679
-89.5892,0.963335,0.830876,2,3,0,89.7357,0.650921,0.650095
-91.1906,0.829112,0.830876,2,3,0,91.5041,0.58747,0.759761
-91.3433,0.930084,0.830876,2,3,0,92.4578,0.731768,0.528589
-91.1799,0.986296,0.830876,2,7,0,91.7237,0.580146,0.522037
-92.0837,0.818691,0.830876,2,3,0,93.1725,0.734188,0.838847
-92.8797,0.962447,0.830876,2,3,0,93.0253,0.563874,0.111133
-95.91,0.71226,0.830876,2,7,0,98.1513,0.785881,0.212681
-90.4648,1,0.830876,2,7,0,95.8196,0.63891,0.116992
-89.8859,0.989731,0.830876,2,3,0,90.7797,0.65741,0.212337
-89.7664,0.946865,0.830876,1,3,0,90.5674,0.675356,0.701654
-91.3478,0.839507,0.830876,2,7,0,91.374,0.60381,0.097806
-89.504,1,0.830876,2,3,0,91.021,0.664766,0.481386
-89.7161,0.967316,0.830876,2,3,0,89.7568,0.648053,0.716887
-89.7928,0.92279,0.830876,1,3,0,90.3649,0.650648,0.246548
-91.8436,0.772115,0.830876,2,3,0,92.1774,0.567194,0.622222
-91.8436,0.761617,0.830876,2,7,0,94.2729,0.567194,0.622222
-91.0004,1,0.830876,1,1,0,91.8636,0.590114,0.725026
-90.838,1,0.830876,3,11,0,91.0117,0.589167,0.58291
-89.9882,0.9678,0.830876,2,3,0,91.2651,0.69635,0.444628
-90.3937,0.948184,0.830876,2,7,0,90.6527,0.604329,0.656432
-90.2043,0.930682,0.830876,2,3,0,91.3389,0.608473,0.591181
