# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = binomial_4.data.R
# init = 2 (Default)
# random
#   seed = 591610947
# output
#   file = binomial_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.848729
# Diagonal elements of inverse mass matrix:
# 0.0275528, 3.16256
-99.0411,0.877227,0.848729,2,3,0,100.746,0.566431,0.271643
-97.9353,0.987674,0.848729,2,7,0,99.1281,0.662225,0.428025
-97.7631,0.989319,0.848729,2,3,0,98.098,0.653713,0.52483
-103.618,0.2639,0.848729,2,3,0,104.168,0.668876,0.000973814
-102.856,0.933118,0.848729,3,7,0,104.185,0.581723,0.997379
-102.303,0.913373,0.848729,3,7,0,104.554,0.615971,0.00237678
-101.856,1,0.848729,1,1,0,102.41,0.618222,0.00365515
-102.142,0.841697,0.848729,2,7,0,103.249,0.570012,0.0078661
-101.778,1,0.848729,1,1,0,102.399,0.582719,0.00752451
-103.549,0.985097,0.848729,2,3,0,104.485,0.607987,0.000746189
-97.6554,0.859947,0.848729,3,11,0,102.956,0.634191,0.372654
-98.0639,0.903424,0.848729,2,3,0,98.5268,0.598118,0.695774
-97.6768,1,0.848729,2,3,0,98.1261,0.62579,0.64487
-101.271,0.646736,0.848729,2,3,0,101.287,0.719937,0.111468
-102.127,0.975731,0.848729,3,15,0,104.329,0.526318,0.929671
-99.9595,1,0.848729,2,3,0,101.879,0.565905,0.91162
-97.7157,1,0.848729,2,3,0,99.5323,0.630808,0.323924
-98.1278,0.949865,0.848729,2,3,0,98.2962,0.587981,0.473198
-98.7171,0.923095,0.848729,2,3,0,99.0768,0.685011,0.682833
-98.7171,0.526014,0.848729,1,3,0,103.558,0.685011,0.682833
