# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 2963483434
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
-26.7566,0.978054,0.740351,2,3,0,27.603,0.721195,0.165181
-27.0797,0.941438,0.740351,3,7,0,27.9978,0.587213,0.882704
-26.9024,1,0.740351,1,1,0,27.1769,0.594472,0.86807
-26.9209,0.98669,0.740351,2,3,0,27.7667,0.681581,0.905699
-26.5881,1,0.740351,1,1,0,26.9242,0.679373,0.863183
-26.2879,0.963953,0.740351,3,7,0,27.49,0.582649,0.404002
-25.861,1,0.740351,2,3,0,26.2794,0.630325,0.498311
-25.9379,0.949803,0.740351,1,3,0,26.3002,0.684033,0.638953
-26.2096,0.951334,0.740351,2,3,0,26.4181,0.69685,0.746249
-26.0194,0.996939,0.740351,2,7,0,26.303,0.618026,0.352303
-25.9518,0.957495,0.740351,1,3,0,26.4192,0.652653,0.687261
-25.8708,1,0.740351,1,1,0,25.9374,0.653764,0.630964
-26.0677,0.971188,0.740351,2,5,0,26.2224,0.693822,0.690144
-25.9609,0.999533,0.740351,2,7,0,26.1073,0.680434,0.33269
-26.1797,0.931487,0.740351,2,3,0,26.5215,0.640816,0.773991
-29.1478,0.719838,0.740351,2,3,0,29.2404,0.738837,0.983599
-26.0096,1,0.740351,2,3,0,28.6549,0.699314,0.379417
-25.8737,0.896087,0.740351,3,7,0,27.2367,0.647609,0.373116
-25.9463,0.985008,0.740351,1,1,0,25.9509,0.642377,0.326747
-28.1546,0.720073,0.740351,2,3,0,28.2166,0.697861,0.0280594
-26.3496,1,0.740351,2,3,0,28.1406,0.72965,0.637883
-26.8061,0.843381,0.740351,5,31,0,27.8827,0.548399,0.626838
-27.5384,0.898066,0.740351,1,1,0,27.5693,0.509584,0.59345
-27.0063,0.951347,0.740351,3,7,0,28.5928,0.545591,0.721759
-26.2869,0.979529,0.740351,2,3,0,27.336,0.57963,0.509851
-26.4861,0.940771,0.740351,2,7,0,26.84,0.59971,0.208663
-26.3749,0.976376,0.740351,2,7,0,27.1617,0.634193,0.820728
-28.4447,0.841023,0.740351,2,3,0,28.7872,0.797507,0.156195
-30.1473,0.949119,0.740351,2,3,0,30.1665,0.830981,0.100005
-29.7631,0.917201,0.740351,3,7,0,33.3535,0.669207,0.995182
-32.1591,0.95119,0.740351,2,3,0,32.4053,0.731646,0.999287
-27.9672,0.947568,0.740351,3,7,0,32.8805,0.543299,0.912372
-27.7081,1,0.740351,3,7,0,28.974,0.722677,0.942478
-28.0617,0.970631,0.740351,1,1,0,28.187,0.735658,0.952229
-26.2161,1,0.740351,2,3,0,27.9002,0.707161,0.286317
-27.376,0.90308,0.740351,2,3,0,27.8686,0.546812,0.162197
-27.781,0.974123,0.740351,3,11,0,28.8484,0.6313,0.962067
-26.6947,1,0.740351,2,3,0,27.8799,0.670831,0.882781
-27.136,0.963997,0.740351,1,1,0,27.1766,0.659729,0.929383
-25.8131,0.975031,0.740351,1,3,0,27.6786,0.664625,0.447915
-25.9258,0.97319,0.740351,3,15,0,26.1478,0.690575,0.591752
-25.8948,0.987483,0.740351,2,3,0,26.0192,0.682727,0.397348
-26.0285,0.602906,0.740351,3,7,0,28.8153,0.628118,0.690681
-26.8006,0.813119,0.740351,2,3,0,27.6268,0.579483,0.183416
-26.0093,1,0.740351,2,3,0,26.7874,0.613028,0.607301
-26.0956,0.893826,0.740351,2,3,0,27.2056,0.600222,0.415595
-27.6258,0.872228,0.740351,4,15,0,27.8857,0.785084,0.285778
-25.9022,1,0.740351,2,3,0,27.5346,0.679919,0.37743
-26.2722,0.93577,0.740351,2,3,0,26.4613,0.66721,0.194721
-25.9207,0.990976,0.740351,2,3,0,26.4004,0.675298,0.348433
-25.9754,0.94636,0.740351,2,7,0,26.3021,0.665211,0.699014
-25.9922,0.999724,0.740351,2,7,0,25.9978,0.640304,0.303308
-25.8939,1,0.740351,1,1,0,25.978,0.63831,0.3757
-26.2717,0.960311,0.740351,2,3,0,26.2976,0.600606,0.716925
-25.8371,0.920957,0.740351,2,3,0,27.0663,0.641159,0.438136
-26.6612,0.92144,0.740351,3,7,0,26.6838,0.570877,0.740119
-26.2342,1,0.740351,1,1,0,26.5926,0.59444,0.662862
-27.7029,0.770785,0.740351,2,3,0,28.0622,0.599166,0.948156
-25.9537,0.902042,0.740351,3,7,0,28.3426,0.671925,0.320143
-26.0806,0.917845,0.740351,1,3,0,26.5765,0.662329,0.747314
-26.0225,1,0.740351,2,3,0,26.1334,0.666208,0.278567
-26.1417,0.973509,0.740351,3,11,0,26.4179,0.709799,0.343771
-25.9918,1,0.740351,1,1,0,26.128,0.695675,0.371727
-25.8943,1,0.740351,2,3,0,26.0162,0.662322,0.649984
-27.2361,0.645415,0.740351,1,3,0,28.6785,0.736912,0.120367
-28.7429,0.9406,0.740351,2,3,0,28.9368,0.790393,0.0854125
-27.3904,1,0.740351,3,7,0,29.479,0.515926,0.417521
-27.126,0.973988,0.740351,3,15,0,28.0961,0.529002,0.589902
-26.7509,1,0.740351,2,3,0,27.1787,0.549215,0.421355
-26.1252,0.98806,0.740351,2,3,0,26.939,0.594122,0.501791
-26.1998,0.989135,0.740351,1,1,0,26.2249,0.587096,0.509182
-26.7636,0.784268,0.740351,2,3,0,27.5798,0.633307,0.887168
-26.647,0.980312,0.740351,3,11,0,27.576,0.634204,0.12863
-26.1499,1,0.740351,2,7,0,26.745,0.602246,0.655237
-25.934,0.980505,0.740351,2,3,0,26.5039,0.647516,0.327533
-26.2621,0.949722,0.740351,2,3,0,26.4948,0.696468,0.233895
-26.2621,0.93874,0.740351,1,1,0,26.6261,0.696468,0.233895
-25.9189,1,0.740351,2,3,0,26.2249,0.680077,0.63708
-26.2047,0.95768,0.740351,2,3,0,26.3834,0.708602,0.701399
-26.1438,1,0.740351,2,3,0,26.2378,0.711209,0.647584
-26.4729,0.960064,0.740351,2,3,0,26.732,0.585654,0.261857
-26.5174,0.999465,0.740351,3,7,0,26.6042,0.729945,0.732142
-29.4503,0.842899,0.740351,2,3,0,29.6363,0.835401,0.33674
-28.8769,1,0.740351,2,3,0,29.7062,0.824368,0.610799
-28.29,0.985615,0.740351,2,3,0,29.5485,0.789868,0.859263
-27.8415,1,0.740351,1,1,0,28.3909,0.787038,0.775522
-29.0792,0.867573,0.740351,1,1,0,29.0891,0.811407,0.868291
-28.0049,0.975217,0.740351,3,7,0,29.9947,0.802513,0.41217
-26.0357,0.915196,0.740351,2,3,0,29.1515,0.678248,0.713701
-26.069,0.981891,0.740351,2,3,0,26.3461,0.702817,0.648227
-25.9506,0.999608,0.740351,4,27,0,26.0879,0.616865,0.560716
-25.9425,1,0.740351,1,1,0,25.9689,0.618495,0.565649
-25.9476,0.999173,0.740351,1,1,0,25.9679,0.617887,0.567763
-26.6941,0.874279,0.740351,2,7,0,26.8236,0.675285,0.118896
-27.8924,0.912992,0.740351,2,3,0,28.305,0.769401,0.882574
-29.0081,0.901577,0.740351,2,3,0,31.065,0.693087,0.988623
-29.7056,0.955996,0.740351,3,7,0,29.7944,0.675735,0.99481
-29.8414,1,0.740351,2,3,0,30.0855,0.651559,0.99558
-26.6623,0.9288,0.740351,2,3,0,30.4685,0.567278,0.280652
-26.915,0.987543,0.740351,2,3,0,26.9906,0.55137,0.275699
-27.8504,0.720486,0.740351,3,7,0,29.5832,0.664488,0.966653
-25.9126,1,0.740351,2,3,0,27.5242,0.621824,0.456309
-25.8981,0.881826,0.740351,2,7,0,26.7396,0.646318,0.354407
-26.8225,0.709866,0.740351,2,3,0,28.2526,0.599536,0.136884
-25.9456,0.992795,0.740351,2,7,0,26.9117,0.653714,0.315822
-27.0311,0.59985,0.740351,1,3,0,28.5382,0.657402,0.920865
-26.9001,0.972424,0.740351,4,19,0,27.9825,0.689578,0.899157
-27.1106,0.978031,0.740351,1,1,0,27.2254,0.704308,0.910518
-26.8427,0.87498,0.740351,3,15,0,29.6455,0.607174,0.123672
-27.3793,0.97889,0.740351,3,7,0,28.0468,0.634117,0.942828
-25.8455,0.960007,0.740351,1,3,0,28.3279,0.663767,0.39595
-26.9972,0.753038,0.740351,1,3,0,28.1923,0.560372,0.800539
-25.9436,0.859953,0.740351,1,3,0,28.84,0.697916,0.467639
-26.0319,0.986242,0.740351,1,1,0,26.0354,0.705997,0.417152
-25.9572,0.927416,0.740351,3,7,0,26.8148,0.700161,0.517043
-26.2278,0.88081,0.740351,1,3,0,26.8099,0.64324,0.790419
-26.4538,0.972011,0.740351,2,3,0,26.9052,0.576625,0.67457
-26.1169,0.999421,0.740351,4,15,0,26.4886,0.713009,0.39381
-26.2809,0.966358,0.740351,1,1,0,26.3083,0.715232,0.293593
-26.2795,0.984244,0.740351,2,3,0,26.621,0.600206,0.718845
-26.2218,1,0.740351,2,3,0,26.5219,0.602463,0.299566
-25.9944,1,0.740351,1,1,0,26.1814,0.614316,0.399367
-26.4405,0.920786,0.740351,3,7,0,26.6946,0.599081,0.224038
-27.704,0.91888,0.740351,2,3,0,27.8439,0.530106,0.157667
-26.4862,0.951438,0.740351,2,3,0,29.0735,0.643986,0.849709
-25.81,1,0.740351,2,3,0,26.3857,0.669598,0.499638
-26.1931,0.957861,0.740351,2,3,0,26.2293,0.600699,0.675035
-26.294,0.953806,0.740351,2,7,0,26.7035,0.596595,0.290424
-26.2008,0.98802,0.740351,3,7,0,26.6011,0.711285,0.685083
-25.8435,0.960576,0.740351,2,3,0,26.5719,0.637727,0.446579
-25.8796,0.981242,0.740351,3,13,0,26.0616,0.6855,0.438749
-26.2093,0.975443,0.740351,4,15,0,26.247,0.713349,0.677697
-25.8296,0.996089,0.740351,3,7,0,26.237,0.660989,0.586623
-27.0574,0.67684,0.740351,2,3,0,28.1145,0.610246,0.905765
-27.7757,0.841564,0.740351,3,7,0,30.6309,0.761534,0.10931
-27.3538,0.969176,0.740351,2,7,0,29.2617,0.721175,0.917289
-26.8247,0.998826,0.740351,3,11,0,27.8047,0.710413,0.132072
-26.7216,1,0.740351,2,7,0,26.947,0.64148,0.885285
-26.6624,0.95366,0.740351,3,15,0,27.8033,0.554657,0.421197
-26.0448,1,0.740351,2,3,0,26.7707,0.660955,0.733349
-26.0734,0.99438,0.740351,2,3,0,26.1963,0.613015,0.337832
-26.1473,0.919301,0.740351,2,3,0,27.0835,0.606458,0.677431
-28.9832,0.649759,0.740351,2,3,0,29.215,0.544669,0.0291084
-28.1518,1,0.740351,1,1,0,29.0487,0.549293,0.0641022
-26.8865,1,0.740351,2,3,0,28.6696,0.691919,0.103992
-26.4884,1,0.740351,2,3,0,26.8934,0.700128,0.178705
-26.3523,1,0.740351,2,3,0,26.5579,0.683679,0.187237
-26.9965,0.944078,0.740351,3,7,0,27.3041,0.663874,0.917535
-25.8051,1,0.740351,2,3,0,26.7628,0.666704,0.493748
-26.7844,0.925824,0.740351,3,7,0,26.8424,0.54577,0.506113
-25.8305,0.904946,0.740351,2,5,0,27.8109,0.667335,0.577904
-28.0367,0.561428,0.740351,1,3,0,29.2903,0.723437,0.958912
-26.5954,0.987706,0.740351,3,7,0,28.2717,0.710189,0.825801
-26.3369,0.998871,0.740351,4,15,0,26.6926,0.593721,0.283475
-26.6054,0.639008,0.740351,3,7,0,29.4626,0.724328,0.211394
-27.8775,0.900348,0.740351,2,3,0,28.729,0.799379,0.448097
-27.1339,0.976905,0.740351,2,3,0,28.4497,0.751124,0.183353
-26.0892,0.953897,0.740351,3,15,0,28.6484,0.608375,0.648191
-26.1166,0.969779,0.740351,3,11,0,26.5449,0.71498,0.578933
-26.4078,0.955541,0.740351,2,3,0,26.6817,0.577416,0.35029
-26.4982,0.993659,0.740351,2,3,0,26.5776,0.577381,0.295095
-25.9509,1,0.740351,2,3,0,26.4598,0.651603,0.68616
-26.1644,0.970422,0.740351,2,3,0,26.3948,0.707964,0.682297
-25.8918,1,0.740351,3,7,0,26.1307,0.624484,0.521748
-26.1993,0.960127,0.740351,2,3,0,26.3242,0.723559,0.453188
-27.776,0.860477,0.740351,2,3,0,28.1858,0.517323,0.799181
-27.0596,0.986764,0.740351,3,7,0,28.8622,0.725247,0.878034
-26.038,0.999753,0.740351,4,15,0,26.9336,0.707504,0.428855
-25.9907,0.996921,0.740351,2,3,0,26.1538,0.698091,0.610474
-25.8944,0.999618,0.740351,4,15,0,26.0235,0.690804,0.480683
-27.0972,0.648233,0.740351,2,3,0,28.3036,0.630405,0.921197
-26.1886,0.98454,0.740351,3,7,0,27.2655,0.629464,0.762916
-29.4085,0.67878,0.740351,3,7,0,30.0264,0.524216,0.972058
-28.7789,1,0.740351,1,1,0,29.5357,0.533412,0.955478
-29.5152,0.921815,0.740351,1,1,0,29.6727,0.510369,0.966012
-27.3823,0.986906,0.740351,3,7,0,29.7935,0.759253,0.164469
-27.6989,0.963396,0.740351,1,1,0,27.8391,0.759889,0.11463
-26.7711,0.990712,0.740351,3,7,0,28.9867,0.577667,0.196298
-26.3905,1,0.740351,2,3,0,26.9637,0.6781,0.826754
-26.9493,0.970899,0.740351,2,3,0,27.154,0.651943,0.0868633
-26.4267,0.986455,0.740351,3,7,0,27.1768,0.689985,0.82264
-26.4611,0.978408,0.740351,2,3,0,27.0634,0.626049,0.831593
-26.708,0.983845,0.740351,2,7,0,26.8927,0.729435,0.20158
-25.9057,0.995651,0.740351,3,15,0,26.8533,0.634881,0.62409
-26.019,0.99117,0.740351,2,3,0,26.0967,0.606447,0.460524
-26.2148,0.834646,0.740351,1,3,0,27.7434,0.71889,0.638826
-27.2186,0.611936,0.740351,2,3,0,28.7405,0.69626,0.0742724
-26.3734,0.993998,0.740351,2,3,0,27.4691,0.736682,0.496526
-31.5028,0.353435,0.740351,2,3,0,32.352,0.737232,0.998505
-34.1917,0.850764,0.740351,2,3,0,35.0614,0.81709,0.999138
-34.9166,0.993482,0.740351,1,1,0,35.205,0.818753,0.999554
-32.4124,1,0.740351,3,7,0,35.2769,0.454571,0.0081165
-31.6969,0.907082,0.740351,3,7,0,34.7652,0.796609,0.00497652
-27.0984,1,0.740351,2,3,0,31.4321,0.712172,0.0983922
-26.7847,0.978484,0.740351,2,3,0,27.775,0.714992,0.146429
-27.1208,0.958804,0.740351,2,3,0,27.8136,0.670583,0.0728506
-28.221,0.869735,0.740351,2,3,0,30.0543,0.586245,0.0346292
-26.0752,0.999775,0.740351,2,7,0,29.2065,0.59997,0.539492
-25.8789,0.972629,0.740351,3,7,0,26.4808,0.669755,0.628674
-25.8789,0.78287,0.740351,2,7,0,27.3333,0.669755,0.628674
-25.836,0.991819,0.740351,1,3,0,25.992,0.638357,0.538585
-25.9079,0.960829,0.740351,1,3,0,26.2296,0.690714,0.437999
-25.886,0.996846,0.740351,4,15,0,25.9661,0.669937,0.365387
-26.2711,0.871472,0.740351,1,3,0,26.9282,0.614737,0.761991
-25.8424,1,0.740351,2,7,0,26.1915,0.661499,0.397486
-25.8903,0.981355,0.740351,3,9,0,26.0852,0.68805,0.556374
-25.9137,0.88247,0.740351,3,7,0,27.4903,0.672646,0.34815
-26.0105,0.995743,0.740351,2,3,0,26.0246,0.619963,0.650132
-26.2745,0.954889,0.740351,1,1,0,26.2777,0.601372,0.721379
-25.9445,0.944646,0.740351,2,3,0,26.8499,0.698416,0.519681
-26.6178,0.957843,0.740351,3,7,0,26.6779,0.750504,0.454809
-26.0454,0.980357,0.740351,2,3,0,26.9366,0.611595,0.632459
-25.9307,0.960018,0.740351,2,7,0,26.3917,0.649806,0.327366
-28.0915,0.831508,0.740351,2,3,0,28.1425,0.489056,0.649647
-28.3293,0.971624,0.740351,1,1,0,28.6242,0.477004,0.552141
-28.1246,0.996577,0.740351,3,13,0,28.525,0.805547,0.603879
-26.3646,0.943446,0.740351,2,3,0,28.9839,0.618956,0.201057
-26.8773,0.8638,0.740351,2,3,0,28.2853,0.570704,0.807713
-27.1945,0.956465,0.740351,1,1,0,27.2847,0.564185,0.855091
-26.8613,1,0.740351,1,1,0,27.2328,0.570824,0.804026
-25.835,1,0.740351,2,3,0,26.6894,0.661299,0.406412
-26.3312,0.928763,0.740351,2,3,0,26.4415,0.717219,0.279879
-27.256,0.946513,0.740351,2,3,0,27.5588,0.527123,0.671862
-26.8441,0.95062,0.740351,2,3,0,28.1215,0.54237,0.512455
-26.8253,0.992615,0.740351,2,3,0,27.1803,0.557673,0.271057
-26.9091,0.934663,0.740351,2,3,0,27.854,0.600027,0.122982
-30.7484,0.765422,0.740351,2,3,0,31.0589,0.746454,0.00371479
-27.0903,0.964741,0.740351,2,3,0,31.3027,0.544652,0.250356
-26.6884,0.963645,0.740351,3,15,0,27.9129,0.754521,0.517198
-27.0997,0.924291,0.740351,3,7,0,27.7294,0.748774,0.818904
-26.9993,0.929129,0.740351,2,3,0,28.8826,0.747046,0.198165
-26.418,1,0.740351,2,3,0,26.9275,0.722948,0.271157
-28.2209,0.74847,0.740351,2,3,0,28.5563,0.724099,0.965785
-27.6363,1,0.740351,3,7,0,28.4599,0.642017,0.957573
-26.8625,0.942302,0.740351,3,7,0,29.1489,0.669492,0.096573
-28.2345,0.912722,0.740351,3,7,0,28.822,0.544456,0.935919
-28.0371,1,0.740351,1,1,0,28.4951,0.53833,0.910497
-27.4402,1,0.740351,3,7,0,28.7251,0.783865,0.612438
-27.0201,0.980148,0.740351,3,11,0,28.0328,0.769517,0.462834
-27.042,0.952651,0.740351,3,13,0,27.7247,0.542975,0.282758
-26.7806,0.958554,0.740351,3,7,0,27.9079,0.547526,0.419395
-26.3555,0.98015,0.740351,2,3,0,27.1727,0.581925,0.651737
-27.3204,0.612448,0.740351,3,7,0,29.4835,0.733977,0.103872
-27.3376,0.942327,0.740351,3,7,0,29.0402,0.570093,0.888798
-26.0397,0.995865,0.740351,2,3,0,27.3637,0.610055,0.616147
-26.0769,0.962125,0.740351,2,3,0,26.3807,0.663634,0.745452
-26.175,0.910431,0.740351,2,7,0,26.9638,0.690215,0.250833
-28.3434,0.854945,0.740351,2,3,0,28.6909,0.807924,0.298781
-28.5202,0.925513,0.740351,2,3,0,29.9926,0.78441,0.91005
-27.0324,1,0.740351,2,3,0,28.9573,0.693149,0.0890751
-26.69,1,0.740351,1,1,0,27.0595,0.677452,0.120432
-27.3351,0.980339,0.740351,2,3,0,27.547,0.688049,0.937949
-25.941,0.985259,0.740351,4,19,0,28.102,0.633043,0.64799
-26.0452,0.951443,0.740351,2,3,0,26.5505,0.699233,0.65137
-27.9371,0.790674,0.740351,2,3,0,28.1124,0.748156,0.931894
-28.9954,0.989725,0.740351,2,3,0,29.2765,0.733311,0.982425
-27.0142,1,0.740351,2,3,0,29.0964,0.713449,0.890174
-27.3889,0.953395,0.740351,2,3,0,28.3604,0.734144,0.0964415
