# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 2967927761
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.973335
# Diagonal elements of inverse mass matrix:
# 0.0276225, 2.87589
-103.429,1,0.973335,2,3,0,103.797,0.512474,0.0823338
-102.074,0.95774,0.973335,2,3,0,103.727,0.526131,0.671475
-102.002,0.986437,0.973335,2,3,0,102.306,0.580107,0.343135
-101.907,0.985247,0.973335,2,3,0,102.245,0.574663,0.640853
-101.823,0.953789,0.973335,2,3,0,102.176,0.546646,0.651265
-101.823,0.609365,0.973335,1,3,0,103.35,0.546646,0.651265
-101.955,0.988221,0.973335,2,3,0,102.015,0.581993,0.418055
-101.97,0.998705,0.973335,1,1,0,102.027,0.584031,0.457629
-103.895,0.6747,0.973335,1,3,0,103.974,0.629321,0.189015
-103.915,0.998016,0.973335,2,3,0,104.485,0.479165,0.821859
-103.023,1,0.973335,2,3,0,104.08,0.586557,0.100882
-102.42,1,0.973335,1,1,0,102.978,0.569852,0.15512
-102.023,1,0.973335,1,3,0,102.395,0.552296,0.240631
-102.279,0.957613,0.973335,2,3,0,102.603,0.597227,0.586642
-104.148,0.689382,0.973335,2,3,0,104.362,0.616379,0.92562
-103.281,1,0.973335,2,3,0,104.283,0.617727,0.778292
-103.067,0.918617,0.973335,2,3,0,104.973,0.489965,0.675061
-102.977,0.964037,0.973335,2,3,0,103.936,0.617644,0.370006
-104.708,0.628679,0.973335,2,7,0,105.455,0.6126,0.0354884
-106.479,0.766672,0.973335,2,3,0,107.784,0.429528,0.691378
-103.181,1,0.973335,2,7,0,106.132,0.606931,0.153725
-103.988,0.901101,0.973335,1,1,0,104.196,0.60512,0.0582449
-103.298,0.863945,0.973335,2,3,0,105.906,0.622017,0.719881
-103.478,0.992402,0.973335,2,7,0,103.547,0.485427,0.223966
-102.691,1,0.973335,2,3,0,103.591,0.58286,0.863013
-102.061,0.994383,0.973335,2,3,0,102.961,0.580139,0.30663
-102.323,0.693756,0.973335,2,3,0,103.71,0.525706,0.777321
-103.774,0.807193,0.973335,2,3,0,104.344,0.635022,0.64794
-103.541,0.935841,0.973335,2,3,0,104.828,0.477376,0.360299
-102.136,1,0.973335,2,3,0,103.357,0.527005,0.286416
-102.253,0.922906,0.973335,2,3,0,102.779,0.587678,0.276577
-103.679,0.732289,0.973335,2,3,0,103.82,0.527351,0.954506
-102.689,0.944865,0.973335,2,3,0,104.28,0.599289,0.782969
-102.538,0.849224,0.973335,2,3,0,104.571,0.507914,0.706781
-102.005,1,0.973335,1,1,0,102.431,0.529685,0.663009
-101.899,0.965817,0.973335,2,3,0,102.356,0.575726,0.621937
-101.867,0.941992,0.973335,2,3,0,102.272,0.53151,0.505783
-101.937,0.924421,0.973335,2,3,0,102.195,0.55949,0.276292
-101.936,0.838264,0.973335,2,3,0,103.313,0.543572,0.708658
-102.915,0.831439,0.973335,1,3,0,102.985,0.5067,0.820739
-104.633,0.752566,0.973335,2,7,0,105.153,0.568451,0.0143833
-103.109,0.958685,0.973335,2,3,0,105.492,0.589048,0.0967925
-102.937,0.915842,0.973335,2,3,0,104.312,0.528942,0.901258
-103.581,0.979689,0.973335,2,3,0,103.781,0.568241,0.0423143
-103.581,0.730758,0.973335,2,3,0,106.062,0.568241,0.0423143
-103.06,1,0.973335,1,1,0,103.639,0.556608,0.0695055
-102.949,0.539381,0.973335,2,3,0,108.149,0.577805,0.906717
-103.501,0.945842,0.973335,1,1,0,103.598,0.57977,0.947094
-103.518,0.823784,0.973335,3,7,0,107.924,0.522436,0.940912
-102.159,0.980023,0.973335,1,3,0,103.28,0.540961,0.785648
-101.935,0.903341,0.973335,2,3,0,103.195,0.563287,0.284224
-102.172,0.903478,0.973335,2,3,0,102.716,0.59212,0.392686
-102.396,0.753215,0.973335,2,3,0,104.677,0.50811,0.611239
-102.171,0.903712,0.973335,2,3,0,103.361,0.575757,0.233838
-102.357,0.904209,0.973335,2,3,0,103.271,0.528189,0.79879
-104.007,0.357905,0.973335,3,11,0,108.119,0.469357,0.694673
-101.904,1,0.973335,2,3,0,104.167,0.546876,0.297927
-102.387,0.94318,0.973335,2,3,0,102.431,0.56182,0.151438
-102.648,0.958254,0.973335,1,1,0,102.745,0.565666,0.114102
-102.195,0.962863,0.973335,2,7,0,103.527,0.53455,0.777116
-102.35,0.795269,0.973335,2,3,0,103.817,0.581499,0.204517
-104.277,0.877831,0.973335,2,3,0,104.362,0.469678,0.801298
-102.183,0.892634,0.973335,1,3,0,105.449,0.56637,0.20271
-102.653,0.88196,0.973335,2,3,0,103.529,0.584354,0.148035
-103.639,0.856053,0.973335,2,3,0,104.471,0.513705,0.0634447
-102.676,0.983009,0.973335,2,7,0,103.761,0.556596,0.893679
-102.703,0.903333,0.973335,2,3,0,103.78,0.547227,0.104931
-102.477,1,0.973335,1,1,0,102.787,0.546487,0.136836
-102.038,1,0.973335,2,3,0,102.441,0.54556,0.756736
-104.233,0.768056,0.973335,2,3,0,104.536,0.573117,0.977389
-101.756,0.996324,0.973335,2,3,0,104.58,0.542072,0.486501
-102.613,0.834087,0.973335,2,3,0,102.814,0.581039,0.854826
-102.496,1,0.973335,2,3,0,102.764,0.530727,0.160441
-102.239,1,0.973335,2,3,0,102.86,0.527636,0.759829
-102.312,0.337786,0.973335,3,15,0,105.076,0.596869,0.367226
-102.177,0.946806,0.973335,2,3,0,102.963,0.540495,0.21009
-103.672,0.639894,0.973335,1,3,0,105.179,0.629397,0.740395
-102.476,0.619594,0.973335,2,3,0,108.65,0.51074,0.286899
-101.815,1,0.973335,2,3,0,102.34,0.566352,0.628424
-103.033,0.7158,0.973335,1,3,0,103.102,0.588409,0.896112
-103.432,0.933598,0.973335,1,1,0,103.615,0.596988,0.917025
-102.659,1,0.973335,1,1,0,103.404,0.570495,0.882296
-102.916,0.856512,0.973335,2,3,0,104.152,0.494928,0.692314
-104.039,0.773205,0.973335,1,1,0,104.184,0.466073,0.583826
-104.039,0.625621,0.973335,1,1,0,105.747,0.466073,0.583826
-102.488,0.963708,0.973335,2,3,0,104.749,0.566977,0.860974
-104.791,0.610073,0.973335,2,3,0,105.822,0.648704,0.227868
-105.247,0.953376,0.973335,2,3,0,106.12,0.452908,0.813537
-103.882,1,0.973335,1,1,0,105.3,0.487529,0.878586
-102.191,0.99622,0.973335,1,3,0,103.5,0.525885,0.730284
-102.146,0.973733,0.973335,2,3,0,102.552,0.528133,0.273564
